state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,655575.0,187450.0,,14836.0
Illinois,17,958125.0,316876.0,,28330.0
California,06,3540175.0,801998.0,,79496.0
Arizona,04,570625.0,157397.0,,16155.0
Massachusetts,25,669225.0,204481.0,,14697.0
Wisconsin,55,437900.0,135841.0,,6351.0
Texas,48,2105600.0,917387.0,,66082.0
Nebraska,31,199800.0,72079.0,,5240.0
Utah,49,267975.0,103833.0,,10080.0
Oregon,41,335075.0,119980.0,,12593.0
Florida,12,1970875.0,709002.0,,70522.0
New York,36,1872625.0,617596.0,,54522.0
Rhode Island,44,84125.0,38000.0,,2652.0
Georgia,13,1010900.0,204301.0,,30367.0
New Hampshire,33,127225.0,53780.0,,4049.0
North Carolina,37,969700.0,233038.0,,28301.0
New Jersey,34,658800.0,235152.0,,21188.0
Colorado,08,531775.0,209300.0,,15139.0
Maryland,24,564625.0,165318.0,,15912.0
Nevada,32,210075.0,62370.0,,7596.0
Tennessee,47,656550.0,238943.0,,6728.0
Hawaii,15,154150.0,,,7251.0
Indiana,18,630025.0,203889.0,,20822.0
Kentucky,21,332375.0,145320.0,,11750.0
Minnesota,27,516800.0,161507.0,,8722.0
Oklahoma,40,399900.0,160035.0,,14712.0
Pennsylvania,42,1065300.0,353821.0,,34233.0
South Carolina,45,346150.0,96231.0,,17390.0
District of Columbia,11,68325.0,29927.0,,3434.0
Kansas,20,263175.0,77590.0,,6648.0
Missouri,29,528300.0,145521.0,,6765.0
Vermont,50,69800.0,26603.0,,1907.0
Virginia,51,852725.0,192918.0,,13614.0
Connecticut,09,328675.0,156366.0,,10251.0
Iowa,19,268025.0,100805.0,,6701.0
Louisiana,22,370175.0,149064.0,,16520.0
Ohio,39,967450.0,338961.0,,18267.0
Michigan,26,773650.0,286349.0,,49775.0
South Dakota,46,88375.0,44721.0,,2793.0
Arkansas,05,297800.0,90339.0,,33718.0
Delaware,10,91250.0,25649.0,,2340.0
Mississippi,28,219800.0,64654.0,,8652.0
New Mexico,35,204750.0,73428.0,,5590.0
North Dakota,38,68675.0,35293.0,,1648.0
Wyoming,56,58775.0,17310.0,,1654.0
Alaska,02,150450.0,35508.0,,3379.0
Maine,23,136875.0,51631.0,,3092.0
Alabama,01,435350.0,80480.0,,7083.0
Idaho,16,160075.0,35179.0,,3370.0
Montana,30,98500.0,39103.0,,2268.0
West Virginia,54,160975.0,99061.0,,7665.0
