state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,3772,3772,386,-1
Illinois,17,0,0,2209,0
California,06,0,0,4480,0
Arizona,04,4079,4079,1336,38
Massachusetts,25,10726,10726,1143,72
Wisconsin,55,3003,3003,287,27
Texas,48,0,0,2166,0
Nebraska,31,1029,1029,164,29
Utah,49,988,988,197,20
Oregon,41,864,864,130,7
Florida,12,11986,11986,0,136
New York,36,89995,89995,1898,0
Rhode Island,44,1853,1853,141,11
Georgia,13,9181,9181,836,108
New Hampshire,33,504,504,73,4
North Carolina,37,0,0,760,0
New Jersey,34,18607,18607,1480,115
Colorado,08,5234,5234,274,177
Maryland,24,9923,9923,836,134
Nevada,32,0,0,328,0
Tennessee,47,2049,2049,608,38
Hawaii,15,86,86,0,1
Indiana,18,6349,6349,906,35
Kentucky,21,2406,2406,514,0
Minnesota,27,3557,3557,403,35
Oklahoma,40,1103,1103,154,11
Pennsylvania,42,0,0,899,0
South Carolina,45,1988,1988,512,90
District of Columbia,11,0,0,212,0
Kansas,20,973,973,0,19
Missouri,29,0,0,593,0
Vermont,50,0,0,16,0
Virginia,51,5445,5445,1026,85
Connecticut,09,9912,9912,244,0
Iowa,19,0,0,225,0
Louisiana,22,0,0,549,0
Ohio,39,6814,6814,547,61
Michigan,26,0,0,636,0
South Dakota,46,525,525,87,11
Arkansas,05,961,961,203,36
Delaware,10,0,0,100,0
Mississippi,28,2643,2643,710,29
New Mexico,35,1625,1625,179,0
North Dakota,38,197,197,35,4
Wyoming,56,92,92,5,0
Alaska,02,55,55,15,1
Maine,23,308,308,32,0
Alabama,01,2202,2202,624,37
Idaho,16,265,265,20,3
Montana,30,77,77,7,3
West Virginia,54,0,0,29,0
