state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,5063,5063,511,30
Illinois,17,0,0,1410,0
California,06,0,0,8419,0
Arizona,04,6698,6698,3084,66
Massachusetts,25,11722,11722,483,5
Wisconsin,55,4129,4129,367,22
Texas,48,0,0,10569,0
Nebraska,31,1482,1482,121,1
Utah,49,2066,2066,247,33
Oregon,41,1327,1327,242,0
Florida,12,21605,21605,9489,296
New York,36,89995,89995,716,0
Rhode Island,44,2110,2110,61,22
Georgia,13,15047,15047,3183,37
New Hampshire,33,673,673,17,0
North Carolina,37,0,0,1086,0
New Jersey,34,21058,21058,798,-6
Colorado,08,6057,6057,386,25
Maryland,24,11897,11897,463,56
Nevada,32,0,0,1086,0
Tennessee,47,3712,3712,1368,31
Hawaii,15,150,150,33,10
Indiana,18,7941,7941,805,46
Kentucky,21,2882,2882,542,2
Minnesota,27,4678,4678,247,51
Oklahoma,40,2403,2403,604,15
Pennsylvania,42,0,0,706,0
South Carolina,45,4182,4182,1593,0
District of Columbia,11,0,0,83,0
Kansas,20,1497,1497,0,44
Missouri,29,0,0,875,0
Vermont,50,0,0,22,0
Virginia,51,7201,7201,1158,36
Connecticut,09,10654,10654,54,0
Iowa,19,0,0,221,0
Louisiana,22,0,0,1508,0
Ohio,39,9610,9610,1065,55
Michigan,26,0,0,680,0
South Dakota,46,774,774,65,0
Arkansas,05,2202,2202,471,25
Delaware,10,0,0,47,0
Mississippi,28,3766,3766,1119,39
New Mexico,35,2399,2399,154,12
North Dakota,38,305,305,47,3
Wyoming,56,144,144,13,1
Alaska,02,111,111,29,1
Maine,23,375,375,12,0
Alabama,01,8368,8368,1571,586
Idaho,16,600,600,224,17
Montana,30,167,167,48,2
West Virginia,54,0,0,77,0
