state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,3394,3394,524,56
Illinois,17,0,0,3649,0
California,06,0,0,4529,0
Arizona,04,3223,3223,945,51
Massachusetts,25,9618,9618,2112,126
Wisconsin,55,2452,2452,408,41
Texas,48,0,0,1692,0
Nebraska,31,0,0,0,0
Utah,49,734,734,169,18
Oregon,41,759,759,146,7
Florida,12,10056,10056,0,157
New York,36,89042,89042,4010,176
Rhode Island,44,1639,1639,222,15
Georgia,13,7767,7767,903,101
New Hampshire,33,426,426,105,5
North Carolina,37,0,0,708,0
New Jersey,34,16778,16778,2797,181
Colorado,08,4254,4254,464,58
Maryland,24,8392,8392,1334,111
Nevada,32,0,0,439,0
Tennessee,47,1689,1689,545,42
Hawaii,15,83,83,0,0
Indiana,18,5285,5285,1131,0
Kentucky,21,2142,2142,512,6
Minnesota,27,2880,2880,606,84
Oklahoma,40,975,975,181,34
Pennsylvania,42,0,0,1476,0
South Carolina,45,1618,1618,397,0
District of Columbia,11,0,0,343,0
Kansas,20,822,822,0,0
Missouri,29,0,0,648,0
Vermont,50,0,0,17,0
Virginia,51,4442,4442,1502,57
Connecticut,09,12538,12538,648,0
Iowa,19,0,0,383,0
Louisiana,22,0,0,761,0
Ohio,39,5811,5811,812,111
Michigan,26,0,0,860,0
South Dakota,46,406,406,105,15
Arkansas,05,640,640,104,13
Delaware,10,0,0,192,0
Mississippi,28,2147,2147,594,41
New Mexico,35,1317,1317,196,35
North Dakota,38,161,161,35,0
Wyoming,56,82,82,15,0
Alaska,02,49,49,10,0
Maine,23,264,264,58,4
Alabama,01,1765,1765,527,46
Idaho,16,234,234,30,3
Montana,30,66,66,1,0
West Virginia,54,0,0,35,0
