state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,387,0
Illinois,17,0,0,4283,0
California,06,0,0,5163,0
Arizona,04,1171,1171,580,49
Massachusetts,25,3616,3616,3616,131
Wisconsin,55,1049,1049,441,56
Texas,48,0,0,1409,0
Nebraska,31,0,0,0,0
Utah,49,213,213,0,12
Oregon,41,369,369,321,10
Florida,12,3060,3060,0,227
New York,36,54653,54653,18697,1717
Rhode Island,44,331,331,213,0
Georgia,13,2769,2769,0,180
New Hampshire,33,152,152,72,0
North Carolina,37,0,0,418,0
New Jersey,34,0,0,8185,0
Colorado,08,1556,1556,878,63
Maryland,24,2122,2122,0,147
Nevada,32,0,0,0,0
Tennessee,47,633,633,443,54
Hawaii,15,44,44,0,0
Indiana,18,0,0,0,0
Kentucky,21,673,673,299,6
Minnesota,27,405,405,177,44
Oklahoma,40,488,488,194,31
Pennsylvania,42,0,0,2317,0
South Carolina,45,675,675,0,179
District of Columbia,11,0,0,295,0
Kansas,20,327,327,0,18
Missouri,29,0,0,1041,0
Vermont,50,0,0,64,0
Virginia,51,903,903,1282,31
Connecticut,09,0,0,1779,0
Iowa,19,0,0,163,0
Louisiana,22,0,0,1977,0
Ohio,39,2156,2156,0,123
Michigan,26,0,0,3910,0
South Dakota,46,45,45,0,1
Arkansas,05,130,130,81,0
Delaware,10,0,0,204,0
Mississippi,28,596,596,0,47
New Mexico,35,181,181,87,0
North Dakota,38,42,42,13,2
Wyoming,56,43,43,0,2
Alaska,02,33,33,0,0
Maine,23,124,124,58,0
Alabama,01,493,493,380,36
Idaho,16,135,135,59,3
Montana,30,50,50,24,3
West Virginia,54,164,164,87,0
