state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,4062,4062,372,13
Illinois,17,0,0,1648,0
California,06,0,0,5065,0
Arizona,04,4255,4255,2136,0
Massachusetts,25,11157,11157,953,63
Wisconsin,55,3268,3268,240,37
Texas,48,0,0,4092,0
Nebraska,31,1234,1234,135,22
Utah,49,1226,1226,214,34
Oregon,41,969,969,145,23
Florida,12,13614,13614,0,207
New York,36,89995,89995,1104,0
Rhode Island,44,1958,1958,105,8
Georgia,13,10123,10123,1056,170
New Hampshire,33,558,558,54,5
North Carolina,37,0,0,915,0
New Jersey,34,19512,19512,1092,111
Colorado,08,5366,5366,238,23
Maryland,24,10611,10611,561,39
Nevada,32,0,0,389,0
Tennessee,47,2336,2336,721,35
Hawaii,15,99,99,0,2
Indiana,18,6853,6853,736,34
Kentucky,21,2556,2556,376,24
Minnesota,27,3860,3860,339,30
Oklahoma,40,1288,1288,265,20
Pennsylvania,42,0,0,738,0
South Carolina,45,2377,2377,824,83
District of Columbia,11,0,0,171,0
Kansas,20,1056,1056,0,0
Missouri,29,0,0,595,0
Vermont,50,0,0,19,0
Virginia,51,5913,5913,847,44
Connecticut,09,10099,10099,138,0
Iowa,19,0,0,163,0
Louisiana,22,0,0,646,0
Ohio,39,7379,7379,570,87
Michigan,26,0,0,557,0
South Dakota,46,624,624,85,8
Arkansas,05,1188,1188,248,24
Delaware,10,0,0,91,0
Mississippi,28,2915,2915,664,34
New Mexico,35,1776,1776,141,22
North Dakota,38,218,218,28,0
Wyoming,56,109,109,8,4
Alaska,02,66,66,14,1
Maine,23,339,339,24,3
Alabama,01,2521,2521,681,50
Idaho,16,293,293,39,10
Montana,30,91,91,15,1
West Virginia,54,0,0,21,0
