state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,0,0
Illinois,17,0,0,0,0
California,06,0,0,0,0
Arizona,04,264,264,0,45
Massachusetts,25,103,103,0,9
Wisconsin,55,0,0,0,0
Texas,48,0,0,0,0
Nebraska,31,0,0,0,0
Utah,49,0,0,0,0
Oregon,41,61,61,0,5
Florida,12,316,316,0,57
New York,36,5126,5126,4079,1085
Rhode Island,44,0,0,15,0
Georgia,13,394,394,0,394
New Hampshire,33,13,13,0,2
North Carolina,37,0,0,29,0
New Jersey,34,0,0,0,0
Colorado,08,148,148,230,64
Maryland,24,0,0,0,0
Nevada,32,0,0,0,0
Tennessee,47,53,53,0,53
Hawaii,15,6,6,0,2
Indiana,18,1,1,0,0
Kentucky,21,0,0,0,0
Minnesota,27,35,35,26,14
Oklahoma,40,59,59,0,34
Pennsylvania,42,0,0,0,0
South Carolina,45,102,102,0,102
District of Columbia,11,0,0,0,0
Kansas,20,0,0,0,0
Missouri,29,0,0,0,0
Vermont,50,0,0,0,0
Virginia,51,45,45,0,7
Connecticut,09,0,0,113,0
Iowa,19,36,36,23,9
Louisiana,22,0,0,491,0
Ohio,39,182,182,0,37
Michigan,26,0,0,0,0
South Dakota,46,0,0,0,0
Arkansas,05,0,0,22,0
Delaware,10,0,0,11,0
Mississippi,28,117,117,0,31
New Mexico,35,0,0,0,0
North Dakota,38,8,8,0,3
Wyoming,56,0,0,0,0
Alaska,02,3,3,0,1
Maine,23,0,0,0,0
Alabama,01,0,0,91,0
Idaho,16,0,0,0,0
Montana,30,0,0,0,0
West Virginia,54,1,1,0,0
