state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,8280,8280,405,49
Illinois,17,0,0,2605,0
California,06,0,0,2969,0
Arizona,04,21086,21086,828,43
Massachusetts,25,13142,13142,538,16
Wisconsin,55,10332,10332,1293,95
Texas,48,0,0,5206,0
Nebraska,31,2833,2833,436,16
Utah,49,5049,5049,313,52
Oregon,41,3034,3034,197,0
Florida,12,48766,48766,2219,82
New York,36,89995,89995,1015,0
Rhode Island,44,3208,3208,163,11
Georgia,13,31068,31068,1668,22
New Hampshire,33,766,766,23,1
North Carolina,37,0,0,1148,0
New Jersey,34,37287,37287,868,25
Colorado,08,8622,8622,586,24
Maryland,24,16757,16757,446,52
Nevada,32,0,0,493,0
Tennessee,47,9941,9941,1094,15
Hawaii,15,1065,1065,64,8
Indiana,18,15767,15767,1666,140
Kentucky,21,6865,6865,840,0
Minnesota,27,9511,9511,584,67
Oklahoma,40,8386,8386,924,26
Pennsylvania,42,0,0,1104,0
South Carolina,45,10224,10224,725,12
District of Columbia,11,0,0,95,0
Kansas,20,3584,3584,403,0
Missouri,29,0,0,1404,0
Vermont,50,0,0,3,0
Virginia,51,12233,12233,979,35
Connecticut,09,12257,12257,233,0
Iowa,19,0,0,541,0
Louisiana,22,0,0,596,0
Ohio,39,18095,18095,1338,89
Michigan,26,0,0,1182,0
South Dakota,46,2436,2436,366,58
Arkansas,05,6718,6718,618,11
Delaware,10,0,0,103,0
Mississippi,28,6380,6380,683,0
New Mexico,35,4277,4277,287,38
North Dakota,38,1417,1417,272,12
Wyoming,56,394,394,95,2
Alaska,02,421,421,58,2
Maine,23,475,475,8,2
Alabama,01,19595,19595,922,0
Idaho,16,2409,2409,259,22
Montana,30,1229,1229,357,49
West Virginia,54,0,0,214,0
