state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,7477,7477,362,22
Illinois,17,0,0,1535,0
California,06,0,0,3223,0
Arizona,04,22047,22047,540,28
Massachusetts,25,12667,12667,444,19
Wisconsin,55,7209,7209,646,67
Texas,48,0,0,3251,0
Nebraska,31,2301,2301,214,21
Utah,49,3807,3807,195,50
Oregon,41,2538,2538,191,42
Florida,12,44355,44355,2174,252
New York,36,89995,89995,541,0
Rhode Island,44,2774,2774,103,49
Georgia,13,28339,28339,1937,142
New Hampshire,33,738,738,13,1
North Carolina,37,0,0,950,0
New Jersey,34,23379,23379,443,41
Colorado,08,7558,7558,268,28
Maryland,24,15460,15460,344,32
Nevada,32,0,0,446,0
Tennessee,47,8672,8672,909,53
Hawaii,15,819,819,147,3
Indiana,18,12758,12758,942,104
Kentucky,21,5250,5250,589,42
Minnesota,27,7633,7633,340,87
Oklahoma,40,6366,6366,618,93
Pennsylvania,42,0,0,507,0
South Carolina,45,9105,9105,690,40
District of Columbia,11,0,0,93,0
Kansas,20,2852,2852,270,0
Missouri,29,0,0,1219,0
Vermont,50,0,0,5,0
Virginia,51,10978,10978,958,62
Connecticut,09,11560,11560,92,0
Iowa,19,0,0,376,0
Louisiana,22,0,0,578,0
Ohio,39,15413,15413,672,106
Michigan,26,0,0,557,0
South Dakota,46,1511,1511,211,23
Arkansas,05,5354,5354,491,106
Delaware,10,0,0,64,0
Mississippi,28,5844,5844,564,0
New Mexico,35,3475,3475,80,12
North Dakota,38,848,848,105,20
Wyoming,56,267,267,22,3
Alaska,02,313,313,49,4
Maine,23,447,447,8,1
Alabama,01,17182,17182,773,91
Idaho,16,1832,1832,135,18
Montana,30,709,709,166,11
West Virginia,54,0,0,172,0
