state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,4751,4751,443,89
Illinois,17,0,0,1362,0
California,06,0,0,7895,0
Arizona,04,5839,5839,3373,44
Massachusetts,25,11611,11611,570,3
Wisconsin,55,3850,3850,283,26
Texas,48,0,0,10405,0
Nebraska,31,1421,1421,98,0
Utah,49,1850,1850,252,26
Oregon,41,1180,1180,208,0
Florida,12,18817,18817,8051,227
New York,36,89995,89995,792,0
Rhode Island,44,2066,2066,67,15
Georgia,13,13476,13476,2600,217
New Hampshire,33,589,589,22,0
North Carolina,37,0,0,1040,0
New Jersey,34,20632,20632,892,0
Colorado,08,5941,5941,378,46
Maryland,24,11467,11467,386,47
Nevada,32,0,0,953,0
Tennessee,47,3284,3284,1120,34
Hawaii,15,125,125,0,0
Indiana,18,7574,7574,764,47
Kentucky,21,2791,2791,440,12
Minnesota,27,4424,4424,247,25
Oklahoma,40,2063,2063,499,31
Pennsylvania,42,0,0,682,0
South Carolina,45,3398,3398,1488,0
District of Columbia,11,0,0,93,0
Kansas,20,1343,1343,0,39
Missouri,29,0,0,932,0
Vermont,50,0,0,10,0
Virginia,51,6765,6765,1129,21
Connecticut,09,10552,10552,74,0
Iowa,19,0,0,186,0
Louisiana,22,0,0,1308,0
Ohio,39,8915,8915,949,73
Michigan,26,0,0,543,0
South Dakota,46,742,742,63,4
Arkansas,05,1836,1836,439,14
Delaware,10,0,0,49,0
Mississippi,28,3530,3530,1020,35
New Mexico,35,2227,2227,172,23
North Dakota,38,277,277,43,6
Wyoming,56,124,124,17,0
Alaska,02,96,96,22,1
Maine,23,372,372,18,1
Alabama,01,6745,6745,1335,0
Idaho,16,477,477,153,9
Montana,30,133,133,28,5
West Virginia,54,0,0,63,0
