state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,12084,12084,1166,88
Illinois,17,0,0,5141,0
California,06,0,0,12940,0
Arizona,04,30302,30302,3482,967
Massachusetts,25,14823,14823,1605,0
Wisconsin,55,19020,19020,1448,145
Texas,48,0,0,9109,0
Nebraska,31,4734,4734,779,35
Utah,49,9269,9269,586,82
Oregon,41,5301,5301,618,61
Florida,12,58491,58491,4624,265
New York,36,89995,89995,5321,0
Rhode Island,44,5288,5288,466,0
Georgia,13,37321,37321,3199,304
New Hampshire,33,856,856,258,4
North Carolina,37,0,0,2514,0
New Jersey,34,43462,43462,3571,203
Colorado,08,15949,15949,1675,293
Maryland,24,23009,23009,1729,176
Nevada,32,0,0,1854,0
Tennessee,47,13039,13039,2890,87
Hawaii,15,1354,1354,48,10
Indiana,18,30126,30126,3204,383
Kentucky,21,11192,11192,1717,134
Minnesota,27,19251,19251,1461,222
Oklahoma,40,13972,13972,1730,190
Pennsylvania,42,0,0,5668,0
South Carolina,45,12725,12725,1234,107
District of Columbia,11,0,0,224,0
Kansas,20,5800,5800,1068,146
Missouri,29,0,0,2795,0
Vermont,50,0,0,26,0
Virginia,51,15864,15864,2115,141
Connecticut,09,12257,12257,1210,0
Iowa,19,0,0,833,0
Louisiana,22,0,0,1589,0
Ohio,39,31536,31536,5091,394
Michigan,26,0,0,3893,0
South Dakota,46,5086,5086,467,61
Arkansas,05,9848,9848,1059,139
Delaware,10,0,0,363,0
Mississippi,28,7703,7703,1267,0
New Mexico,35,7737,7737,932,101
North Dakota,38,2984,2984,277,0
Wyoming,56,942,942,207,13
Alaska,02,869,869,146,9
Maine,23,855,855,182,21
Alabama,01,28146,28146,2111,528
Idaho,16,4671,4671,455,66
Montana,30,3039,3039,372,36
West Virginia,54,0,0,697,0
