state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,8784,8784,492,49
Illinois,17,0,0,4090,0
California,06,0,0,3489,0
Arizona,04,22018,22018,1082,187
Massachusetts,25,13373,13373,513,0
Wisconsin,55,12554,12554,1787,244
Texas,48,0,0,6070,0
Nebraska,31,3201,3201,720,53
Utah,49,5922,5922,414,92
Oregon,41,3334,3334,322,22
Florida,12,50868,50868,2564,198
New York,36,89995,89995,1321,0
Rhode Island,44,3488,3488,187,16
Georgia,13,32317,32317,1848,100
New Hampshire,33,790,790,48,2
North Carolina,37,0,0,1161,0
New Jersey,34,38178,38178,1336,123
Colorado,08,9911,9911,1041,197
Maryland,24,17537,17537,609,102
Nevada,32,0,0,770,0
Tennessee,47,10618,10618,1631,72
Hawaii,15,1138,1138,68,13
Indiana,18,18005,18005,2001,207
Kentucky,21,7708,7708,1153,127
Minnesota,27,11193,11193,1038,177
Oklahoma,40,9438,9438,1025,100
Pennsylvania,42,0,0,1597,0
South Carolina,45,10776,10776,767,50
District of Columbia,11,0,0,79,0
Kansas,20,4067,4067,693,83
Missouri,29,0,0,1834,0
Vermont,50,0,0,4,0
Virginia,51,12936,12936,1057,71
Connecticut,09,12257,12257,402,0
Iowa,19,0,0,912,0
Louisiana,22,0,0,644,0
Ohio,39,20246,20246,2170,231
Michigan,26,0,0,2425,0
South Dakota,46,3023,3023,493,68
Arkansas,05,7401,7401,633,75
Delaware,10,0,0,114,0
Mississippi,28,6728,6728,695,0
New Mexico,35,5020,5020,402,51
North Dakota,38,1817,1817,375,41
Wyoming,56,499,499,147,7
Alaska,02,491,491,106,9
Maine,23,513,513,37,3
Alabama,01,21294,21294,1022,267
Idaho,16,2788,2788,296,58
Montana,30,1447,1447,437,26
West Virginia,54,0,0,280,0
