state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,7883,7883,373,9
Illinois,17,0,0,1932,0
California,06,0,0,3078,0
Arizona,04,20462,20462,726,96
Massachusetts,25,12946,12946,503,13
Wisconsin,55,8892,8892,1043,138
Texas,48,0,0,4263,0
Nebraska,31,2593,2593,311,38
Utah,49,4511,4511,277,51
Oregon,41,2848,2848,202,31
Florida,12,47223,47223,2119,212
New York,36,89995,89995,897,0
Rhode Island,44,2999,2999,129,15
Georgia,13,30081,30081,1682,163
New Hampshire,33,761,761,18,1
North Carolina,37,0,0,1140,0
New Jersey,34,24092,24092,733,115
Colorado,08,8127,8127,420,59
Maryland,24,16255,16255,412,40
Nevada,32,0,0,486,0
Tennessee,47,9416,9416,1331,45
Hawaii,15,961,961,105,10
Indiana,18,14353,14353,1355,125
Kentucky,21,6506,6506,738,27
Minnesota,27,8652,8652,445,67
Oklahoma,40,7601,7601,781,72
Pennsylvania,42,0,0,799,0
South Carolina,45,9798,9798,762,63
District of Columbia,11,0,0,88,0
Kansas,20,3309,3309,488,0
Missouri,29,0,0,1443,0
Vermont,50,0,0,6,0
Virginia,51,11704,11704,1009,76
Connecticut,09,12043,12043,191,198
Iowa,19,0,0,482,0
Louisiana,22,0,0,566,0
Ohio,39,16824,16824,1041,108
Michigan,26,0,0,1000,0
South Dakota,46,2000,2000,304,37
Arkansas,05,6199,6199,587,51
Delaware,10,0,0,111,0
Mississippi,28,6237,6237,598,0
New Mexico,35,3819,3819,150,30
North Dakota,38,1192,1192,207,33
Wyoming,56,354,354,51,2
Alaska,02,365,365,60,9
Maine,23,464,464,11,1
Alabama,01,18635,18635,844,0
Idaho,16,2122,2122,219,36
Montana,30,959,959,301,39
West Virginia,54,0,0,180,0
