state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,6102,6102,480,53
Illinois,17,0,0,1525,0
California,06,0,0,6647,0
Arizona,04,19821,19821,1469,529
Massachusetts,25,12109,12109,422,20
Wisconsin,55,5125,5125,387,33
Texas,48,0,0,7028,0
Nebraska,31,1880,1880,157,139
Utah,49,2696,2696,236,19
Oregon,41,1813,1813,234,15
Florida,12,32349,32349,6551,599
New York,36,89995,89995,558,0
Rhode Island,44,2336,2336,89,19
Georgia,13,21379,21379,2865,348
New Hampshire,33,705,705,18,0
North Carolina,37,0,0,1062,0
New Jersey,34,22096,22096,592,44
Colorado,08,6685,6685,288,6
Maryland,24,13348,13348,488,82
Nevada,32,0,0,998,0
Tennessee,47,5554,5554,1295,90
Hawaii,15,260,260,166,18
Indiana,18,9678,9678,936,79
Kentucky,21,4091,4091,683,28
Minnesota,27,5711,5711,335,50
Oklahoma,40,3842,3842,519,82
Pennsylvania,42,0,0,606,0
South Carolina,45,6482,6482,1366,0
District of Columbia,11,0,0,85,0
Kansas,20,1975,1975,357,64
Missouri,29,0,0,861,0
Vermont,50,0,0,9,0
Virginia,51,8532,8532,1281,74
Connecticut,09,10920,10920,58,0
Iowa,19,0,0,243,0
Louisiana,22,0,0,1320,0
Ohio,39,11901,11901,984,141
Michigan,26,0,0,640,0
South Dakota,46,892,892,59,5
Arkansas,05,3472,3472,486,71
Delaware,10,0,0,35,0
Mississippi,28,4794,4794,1148,56
New Mexico,35,2907,2907,119,10
North Dakota,38,440,440,58,10
Wyoming,56,187,187,15,4
Alaska,02,186,186,39,5
Maine,23,394,394,9,0
Alabama,01,12292,12292,1386,222
Idaho,16,1037,1037,189,31
Montana,30,301,301,97,25
West Virginia,54,0,0,135,0
