state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,3287,3287,536,31
Illinois,17,0,0,3762,0
California,06,0,0,4306,0
Arizona,04,3077,3077,833,51
Massachusetts,25,9339,9339,2132,31
Wisconsin,55,2339,2339,388,24
Texas,48,0,0,1511,0
Nebraska,31,0,0,0,0
Utah,49,692,692,131,4
Oregon,41,742,742,117,2
Florida,12,9681,9681,0,43
New York,36,88554,88554,4348,230
Rhode Island,44,1580,1580,240,0
Georgia,13,7475,7475,892,36
New Hampshire,33,419,419,92,0
North Carolina,37,0,0,627,0
New Jersey,34,0,0,2755,0
Colorado,08,4128,4128,507,9
Maryland,24,8092,8092,1279,153
Nevada,32,0,0,380,0
Tennessee,47,1594,1594,517,11
Hawaii,15,84,84,0,0
Indiana,18,5285,5285,1102,0
Kentucky,21,2131,2131,484,0
Minnesota,27,2676,2676,605,88
Oklahoma,40,938,938,0,0
Pennsylvania,42,0,0,1628,0
South Carolina,45,1534,1534,407,0
District of Columbia,11,0,0,331,0
Kansas,20,800,800,0,13
Missouri,29,0,0,729,0
Vermont,50,0,0,19,0
Virginia,51,4269,4269,1376,55
Connecticut,09,12538,12538,706,0
Iowa,19,0,0,377,0
Louisiana,22,0,0,847,0
Ohio,39,5511,5511,872,35
Michigan,26,0,0,953,0
South Dakota,46,370,370,99,6
Arkansas,05,605,605,92,7
Delaware,10,0,0,205,0
Mississippi,28,2046,2046,566,23
New Mexico,35,1264,1264,216,21
North Dakota,38,154,154,41,2
Wyoming,56,79,79,10,1
Alaska,02,49,49,10,0
Maine,23,257,257,59,5
Alabama,01,1629,1629,450,17
Idaho,16,225,225,15,0
Montana,30,65,65,3,0
West Virginia,54,0,0,36,0
