state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,436,0
Illinois,17,0,0,4738,0
California,06,0,0,4983,0
Arizona,04,1824,1824,737,52
Massachusetts,25,5515,5515,3875,278
Wisconsin,55,1456,1456,351,41
Texas,48,0,0,1682,0
Nebraska,31,0,0,0,0
Utah,49,370,370,0,21
Oregon,41,554,554,249,8
Florida,12,5266,5266,0,55
New York,36,75362,75362,12646,760
Rhode Island,44,732,732,266,14
Georgia,13,4814,4814,0,133
New Hampshire,33,246,246,99,4
North Carolina,37,0,0,463,0
New Jersey,34,0,0,6476,0
Colorado,08,2571,2571,964,86
Maryland,24,4268,4268,1528,167
Nevada,32,0,0,0,0
Tennessee,47,894,894,611,57
Hawaii,15,68,68,0,0
Indiana,18,0,0,1518,0
Kentucky,21,1281,1281,313,7
Minnesota,27,912,912,314,51
Oklahoma,40,656,656,288,0
Pennsylvania,42,0,0,2781,0
South Carolina,45,944,944,0,0
District of Columbia,11,0,0,0,0
Kansas,20,504,504,0,8
Missouri,29,0,0,655,0
Vermont,50,0,0,29,0
Virginia,51,2066,2066,1508,52
Connecticut,09,0,0,1732,0
Iowa,19,0,0,304,0
Louisiana,22,0,0,1666,0
Ohio,39,3340,3340,0,108
Michigan,26,0,0,2623,0
South Dakota,46,157,157,69,7
Arkansas,05,291,291,104,0
Delaware,10,0,0,337,0
Mississippi,28,1088,1088,639,28
New Mexico,35,509,509,157,28
North Dakota,38,79,79,25,2
Wyoming,56,56,56,16,2
Alaska,02,38,38,16,1
Maine,23,163,163,33,2
Alabama,01,911,911,530,39
Idaho,16,172,172,41,3
Montana,30,61,61,10,0
West Virginia,54,0,0,87,0
