state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,7196,7196,380,34
Illinois,17,0,0,1558,0
California,06,0,0,3621,0
Arizona,04,21821,21821,594,-4
Massachusetts,25,12496,12496,377,18
Wisconsin,55,6522,6522,347,68
Texas,48,0,0,3246,0
Nebraska,31,2172,2172,176,5
Utah,49,3401,3401,170,20
Oregon,41,2319,2319,172,27
Florida,12,42525,42525,2385,198
New York,36,89995,89995,486,0
Rhode Island,44,2668,2668,88,6
Georgia,13,27054,27054,1977,170
New Hampshire,33,725,725,7,2
North Carolina,37,0,0,894,0
New Jersey,34,23071,23071,431,39
Colorado,08,7327,7327,213,39
Maryland,24,15008,15008,353,49
Nevada,32,0,0,484,0
Tennessee,47,7979,7979,999,57
Hawaii,15,667,667,210,13
Indiana,18,11982,11982,778,64
Kentucky,21,4976,4976,515,49
Minnesota,27,7050,7050,242,31
Oklahoma,40,5698,5698,516,88
Pennsylvania,42,0,0,459,0
South Carolina,45,8611,8611,733,59
District of Columbia,11,0,0,100,0
Kansas,20,2616,2616,278,0
Missouri,29,0,0,962,0
Vermont,50,0,0,2,0
Virginia,51,10464,10464,995,75
Connecticut,09,11447,11447,75,90
Iowa,19,0,0,271,0
Louisiana,22,0,0,663,0
Ohio,39,14625,14625,638,65
Michigan,26,0,0,590,0
South Dakota,46,1231,1231,138,20
Arkansas,05,4896,4896,389,56
Delaware,10,0,0,66,0
Mississippi,28,5499,5499,622,0
New Mexico,35,3313,3313,69,19
North Dakota,38,691,691,69,17
Wyoming,56,236,236,16,1
Alaska,02,280,280,41,1
Maine,23,436,436,12,3
Alabama,01,16079,16079,740,137
Idaho,16,1658,1658,123,27
Montana,30,549,549,107,6
West Virginia,54,0,0,170,0
