state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,9092,9092,589,61
Illinois,17,0,0,5042,0
California,06,0,0,3987,0
Arizona,04,22494,22494,1360,66
Massachusetts,25,13373,13373,659,0
Wisconsin,55,13507,13507,2102,277
Texas,48,0,0,6779,0
Nebraska,31,3366,3366,860,45
Utah,49,6395,6395,466,111
Oregon,41,3511,3511,337,48
Florida,12,51731,51731,3056,252
New York,36,89995,89995,1628,0
Rhode Island,44,3656,3656,220,35
Georgia,13,32806,32806,2002,175
New Hampshire,33,800,800,69,4
North Carolina,37,0,0,1246,0
New Jersey,34,38600,38600,1801,147
Colorado,08,10538,10538,1304,275
Maryland,24,18012,18012,805,98
Nevada,32,0,0,950,0
Tennessee,47,10895,10895,1904,82
Hawaii,15,1178,1178,77,31
Indiana,18,19284,19284,2544,261
Kentucky,21,8403,8403,1189,0
Minnesota,27,12151,12151,1299,218
Oklahoma,40,9868,9868,1248,186
Pennsylvania,42,0,0,2080,0
South Carolina,45,11024,11024,780,58
District of Columbia,11,0,0,112,0
Kansas,20,4252,4252,810,114
Missouri,29,0,0,2157,0
Vermont,50,0,0,18,0
Virginia,51,13273,13273,1265,90
Connecticut,09,12257,12257,584,0
Iowa,19,0,0,1190,0
Louisiana,22,0,0,684,0
Ohio,39,21290,21290,2880,253
Michigan,26,0,0,3093,0
South Dakota,46,3389,3389,543,112
Arkansas,05,7635,7635,801,56
Delaware,10,0,0,126,0
Mississippi,28,6914,6914,756,0
New Mexico,35,5356,5356,481,91
North Dakota,38,1967,1967,411,61
Wyoming,56,545,545,178,3
Alaska,02,528,528,117,8
Maine,23,545,545,49,7
Alabama,01,21886,21886,1210,0
Idaho,16,2962,2962,288,36
Montana,30,1530,1530,500,20
West Virginia,54,0,0,277,0
