state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,7703,7703,383,30
Illinois,17,0,0,1755,0
California,06,0,0,3186,0
Arizona,04,20171,20171,728,121
Massachusetts,25,12830,12830,484,23
Wisconsin,55,8061,8061,907,110
Texas,48,0,0,3556,0
Nebraska,31,2468,2468,288,32
Utah,49,4167,4167,251,54
Oregon,41,2705,2705,197,25
Florida,12,46005,46005,2141,228
New York,36,89995,89995,754,0
Rhode Island,44,2889,2889,117,16
Georgia,13,29386,29386,1742,78
New Hampshire,33,747,747,14,2
North Carolina,37,0,0,1051,0
New Jersey,34,23763,23763,652,124
Colorado,08,7834,7834,356,63
Maryland,24,15898,15898,403,55
Nevada,32,0,0,498,0
Tennessee,47,9094,9094,1149,59
Hawaii,15,894,894,109,5
Indiana,18,13537,13537,1110,107
Kentucky,21,5814,5814,701,135
Minnesota,27,8187,8187,457,98
Oklahoma,40,7022,7022,697,93
Pennsylvania,42,0,0,687,0
South Carolina,45,9475,9475,716,83
District of Columbia,11,0,0,100,0
Kansas,20,3121,3121,393,0
Missouri,29,0,0,1344,0
Vermont,50,0,0,1,0
Virginia,51,11393,11393,933,48
Connecticut,09,11845,11845,128,146
Iowa,19,0,0,449,0
Louisiana,22,0,0,564,0
Ohio,39,16200,16200,863,109
Michigan,26,0,0,862,0
South Dakota,46,1717,1717,284,20
Arkansas,05,5805,5805,546,65
Delaware,10,0,0,101,0
Mississippi,28,6053,6053,606,0
New Mexico,35,3652,3652,119,27
North Dakota,38,1016,1016,214,21
Wyoming,56,313,313,56,8
Alaska,02,337,337,46,4
Maine,23,459,459,7,0
Alabama,01,17989,17989,754,74
Idaho,16,1972,1972,191,40
Montana,30,851,851,263,31
West Virginia,54,0,0,168,0
