state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,18530,18530,704,50
Illinois,17,0,0,2082,0
California,06,0,0,11516,0
Arizona,04,55088,55088,2589,121
Massachusetts,25,18859,18859,1358,457
Wisconsin,55,25090,25090,489,69
Texas,48,0,0,9165,0
Nebraska,31,5928,5928,240,11
Utah,49,14007,14007,365,57
Oregon,41,8076,8076,243,51
Florida,12,76286,76286,5129,285
New York,36,89995,89995,7593,0
Rhode Island,44,8615,8615,238,28
Georgia,13,52543,52543,3617,281
New Hampshire,33,1065,1065,142,2
North Carolina,37,0,0,2291,0
New Jersey,34,61952,61952,2786,155
Colorado,08,22616,22616,534,55
Maryland,24,33398,33398,1282,110
Nevada,32,0,0,922,0
Tennessee,47,17875,17875,1419,89
Hawaii,15,2139,2139,58,-1
Indiana,18,41292,41292,1273,85
Kentucky,21,17715,17715,1191,197
Minnesota,27,24924,24924,317,61
Oklahoma,40,22930,22930,856,141
Pennsylvania,42,0,0,2789,0
South Carolina,45,18941,18941,1439,127
District of Columbia,11,0,0,226,0
Kansas,20,8840,8840,377,91
Missouri,29,0,0,1502,0
Vermont,50,0,0,58,0
Virginia,51,22470,22470,2201,131
Connecticut,09,12257,12257,770,0
Iowa,19,0,0,292,0
Louisiana,22,0,0,1076,0
Ohio,39,48080,48080,1922,227
Michigan,26,0,0,1175,0
South Dakota,46,6397,6397,109,10
Arkansas,05,14211,14211,735,37
Delaware,10,0,0,252,0
Mississippi,28,8902,8902,743,0
New Mexico,35,12557,12557,379,52
North Dakota,38,3820,3820,34,6
Wyoming,56,1306,1306,45,0
Alaska,02,1224,1224,34,1
Maine,23,1458,1458,112,8
Alabama,01,43685,43685,1401,186
Idaho,16,6839,6839,178,20
Montana,30,4400,4400,108,26
West Virginia,54,0,0,362,0
