state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,5341,5341,494,40
Illinois,17,0,0,1394,0
California,06,0,0,8820,0
Arizona,04,7706,7706,2650,79
Massachusetts,25,11828,11828,364,15
Wisconsin,55,4394,4394,165,26
Texas,48,0,0,10893,0
Nebraska,31,1567,1567,103,19
Utah,49,2234,2234,251,21
Oregon,41,1474,1474,233,0
Florida,12,24421,24421,8951,335
New York,36,89995,89995,637,0
Rhode Island,44,2146,2146,66,0
Georgia,13,17091,17091,3079,62
New Hampshire,33,688,688,20,2
North Carolina,37,0,0,1170,0
New Jersey,34,21314,21314,725,0
Colorado,08,6268,6268,365,7
Maryland,24,12283,12283,540,95
Nevada,32,0,0,1147,0
Tennessee,47,4244,4244,1313,48
Hawaii,15,161,161,29,5
Indiana,18,8401,8401,834,221
Kentucky,21,3266,3266,595,0
Minnesota,27,4920,4920,273,31
Oklahoma,40,2835,2835,625,67
Pennsylvania,42,0,0,707,0
South Carolina,45,4827,4827,1668,0
District of Columbia,11,0,0,85,0
Kansas,20,1596,1596,315,0
Missouri,29,0,0,1057,0
Vermont,50,0,0,10,0
Virginia,51,7593,7593,1174,23
Connecticut,09,10712,10712,71,0
Iowa,19,0,0,226,0
Louisiana,22,0,0,1557,0
Ohio,39,10199,10199,1075,54
Michigan,26,0,0,680,0
South Dakota,46,801,801,48,3
Arkansas,05,2542,2542,479,181
Delaware,10,0,0,57,0
Mississippi,28,3982,3982,1172,0
New Mexico,35,2560,2560,144,18
North Dakota,38,333,333,42,5
Wyoming,56,158,158,14,0
Alaska,02,135,135,43,3
Maine,23,381,381,14,2
Alabama,01,9157,9157,1512,0
Idaho,16,723,723,204,14
Montana,30,199,199,62,4
West Virginia,54,0,0,82,0
