state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,17354,17354,869,95
Illinois,17,0,0,2931,0
California,06,0,0,17710,0
Arizona,04,51037,51037,4250,380
Massachusetts,25,18008,18008,1930,452
Wisconsin,55,23976,23976,734,93
Texas,48,0,0,12795,0
Nebraska,31,5729,5729,360,27
Utah,49,13217,13217,537,80
Oregon,41,7592,7592,338,47
Florida,12,72215,72215,6679,363
New York,36,89995,89995,8771,0
Rhode Island,44,8098,8098,334,35
Georgia,13,49247,49247,5074,332
New Hampshire,33,1014,1014,223,2
North Carolina,37,0,0,3305,0
New Jersey,34,59879,59879,3190,218
Colorado,08,21610,21610,724,48
Maryland,24,31468,31468,1647,138
Nevada,32,0,0,1400,0
Tennessee,47,16823,16823,2167,116
Hawaii,15,2057,2057,80,7
Indiana,18,39894,39894,1902,141
Kentucky,21,16101,16101,1597,99
Minnesota,27,24073,24073,477,59
Oklahoma,40,21314,21314,1322,221
Pennsylvania,42,0,0,3768,0
South Carolina,45,17580,17580,2140,190
District of Columbia,11,0,0,253,0
Kansas,20,8268,8268,649,151
Missouri,29,0,0,1900,0
Vermont,50,0,0,47,0
Virginia,51,20986,20986,2868,126
Connecticut,09,12257,12257,1016,0
Iowa,19,0,0,408,0
Louisiana,22,0,0,1625,0
Ohio,39,45530,45530,2944,254
Michigan,26,0,0,1594,0
South Dakota,46,6242,6242,161,26
Arkansas,05,13447,13447,1029,46
Delaware,10,0,0,355,0
Mississippi,28,8647,8647,1063,0
New Mexico,35,11824,11824,586,124
North Dakota,38,3757,3757,49,5
Wyoming,56,1270,1270,70,5
Alaska,02,1200,1200,49,6
Maine,23,1366,1366,183,9
Alabama,01,41483,41483,2122,168
Idaho,16,6560,6560,241,35
Montana,30,4177,4177,118,36
West Virginia,54,0,0,550,0
