state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,543,0
Illinois,17,0,0,4665,0
California,06,0,0,4984,0
Arizona,04,1528,1528,664,44
Massachusetts,25,4256,4256,3890,247
Wisconsin,55,1302,1302,352,50
Texas,48,0,0,1678,0
Nebraska,31,0,0,0,0
Utah,49,288,288,0,11
Oregon,41,471,471,297,6
Florida,12,4469,4469,0,234
New York,36,68773,68773,15599,1502
Rhode Island,44,717,717,314,43
Georgia,13,3959,3959,0,180
New Hampshire,33,206,206,94,0
North Carolina,37,0,0,434,0
New Jersey,34,0,0,7210,0
Colorado,08,2123,2123,859,120
Maryland,24,3325,3325,1432,167
Nevada,32,0,0,0,0
Tennessee,47,775,775,441,15
Hawaii,15,56,56,0,1
Indiana,18,0,0,0,0
Kentucky,21,1076,1076,286,17
Minnesota,27,660,660,240,31
Oklahoma,40,588,588,298,27
Pennsylvania,42,0,0,2764,0
South Carolina,45,837,837,0,61
District of Columbia,11,0,0,402,0
Kansas,20,432,432,0,13
Missouri,29,0,0,1001,0
Vermont,50,0,0,37,0
Virginia,51,1581,1581,1374,81
Connecticut,09,0,0,1972,0
Iowa,19,0,0,272,0
Louisiana,22,0,0,1747,0
Ohio,39,2882,2882,0,103
Michigan,26,0,0,3305,0
South Dakota,46,111,111,62,11
Arkansas,05,291,291,97,0
Delaware,10,0,0,269,0
Mississippi,28,910,910,628,52
New Mexico,35,331,331,121,25
North Dakota,38,62,62,23,8
Wyoming,56,52,52,19,0
Alaska,02,37,37,39,0
Maine,23,144,144,42,5
Alabama,01,730,730,440,31
Idaho,16,158,158,54,1
Montana,30,59,59,13,0
West Virginia,54,0,0,103,0
