state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,10663,10663,983,167
Illinois,17,0,0,5858,0
California,06,0,0,8198,0
Arizona,04,25568,25568,2458,220
Massachusetts,25,14139,14139,1081,0
Wisconsin,55,16999,16999,1824,117
Texas,48,0,0,8634,0
Nebraska,31,4246,4246,911,30
Utah,49,8076,8076,575,47
Oregon,41,4343,4343,569,0
Florida,12,55393,55393,4059,116
New York,36,89995,89995,3372,0
Rhode Island,44,4582,4582,365,52
Georgia,13,34782,34782,2493,58
New Hampshire,33,839,839,146,2
North Carolina,37,0,0,1885,0
New Jersey,34,41213,41213,2877,95
Colorado,08,13428,13428,1847,59
Maryland,24,20877,20877,1461,164
Nevada,32,0,0,1460,0
Tennessee,47,12040,12040,2408,35
Hawaii,15,1287,1287,60,0
Indiana,18,25632,25632,3392,303
Kentucky,21,9981,9981,1722,0
Minnesota,27,16643,16643,1785,220
Oklahoma,40,12221,12221,1653,141
Pennsylvania,42,0,0,4405,0
South Carolina,45,11857,11857,879,55
District of Columbia,11,0,0,145,0
Kansas,20,5018,5018,802,0
Missouri,29,0,0,2654,0
Vermont,50,0,0,21,0
Virginia,51,14572,14572,1628,56
Connecticut,09,12257,12257,1017,0
Iowa,19,0,0,1175,0
Louisiana,22,0,0,1196,0
Ohio,39,26507,26507,4908,245
Michigan,26,0,0,4097,0
South Dakota,46,4468,4468,544,68
Arkansas,05,8843,8843,1030,24
Delaware,10,0,0,211,0
Mississippi,28,7294,7294,1058,0
New Mexico,35,6680,6680,919,49
North Dakota,38,2667,2667,337,18
Wyoming,56,762,762,225,14
Alaska,02,722,722,159,1
Maine,23,692,692,125,3
Alabama,01,24670,24670,1609,0
Idaho,16,3948,3948,470,70
Montana,30,2569,2569,461,0
West Virginia,54,0,0,556,0
