state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,3455,3455,541,42
Illinois,17,0,0,3336,0
California,06,0,0,4215,0
Arizona,04,3334,3334,975,53
Massachusetts,25,9789,9789,1904,64
Wisconsin,55,2563,2563,409,64
Texas,48,0,0,1752,0
Nebraska,31,0,0,0,0
Utah,49,763,763,139,10
Oregon,41,771,771,155,3
Florida,12,10375,10375,0,132
New York,36,89400,89400,3619,206
Rhode Island,44,1682,1682,219,22
Georgia,13,7921,7921,850,69
New Hampshire,33,440,440,105,2
North Carolina,37,0,0,638,0
New Jersey,34,17121,17121,2626,161
Colorado,08,4333,4333,414,26
Maryland,24,8619,8619,1239,140
Nevada,32,0,0,371,0
Tennessee,47,1732,1732,516,22
Hawaii,15,83,83,0,0
Indiana,18,5285,5285,1149,0
Kentucky,21,2266,2266,499,86
Minnesota,27,3011,3011,589,75
Oklahoma,40,982,982,154,0
Pennsylvania,42,0,0,1352,0
South Carolina,45,1634,1634,387,0
District of Columbia,11,0,0,317,0
Kansas,20,842,842,0,0
Missouri,29,0,0,679,0
Vermont,50,0,0,17,0
Virginia,51,4601,4601,1471,72
Connecticut,09,12538,12538,533,0
Iowa,19,0,0,368,0
Louisiana,22,0,0,674,0
Ohio,39,6011,6011,806,64
Michigan,26,0,0,774,0
South Dakota,46,427,427,93,9
Arkansas,05,702,702,104,35
Delaware,10,0,0,174,0
Mississippi,28,2240,2240,593,32
New Mexico,35,1317,1317,189,0
North Dakota,38,165,165,34,1
Wyoming,56,85,85,13,1
Alaska,02,50,50,14,0
Maine,23,272,272,46,2
Alabama,01,1826,1826,536,26
Idaho,16,240,240,30,2
Montana,30,67,67,2,0
West Virginia,54,0,0,33,0
