state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,645,0
Illinois,17,0,0,4283,0
California,06,0,0,5163,0
Arizona,04,1213,1213,590,42
Massachusetts,25,3637,3637,3637,21
Wisconsin,55,1091,1091,406,42
Texas,48,0,0,1538,0
Nebraska,31,0,0,0,0
Utah,49,221,221,0,8
Oregon,41,381,381,311,12
Florida,12,3344,3344,0,284
New York,36,56968,56968,18335,2315
Rhode Island,44,331,331,229,0
Georgia,13,2922,2922,0,153
New Hampshire,33,178,178,70,26
North Carolina,37,0,0,431,0
New Jersey,34,0,0,8270,0
Colorado,08,1636,1636,859,80
Maryland,24,2231,2231,0,109
Nevada,32,0,0,0,0
Tennessee,47,663,663,412,30
Hawaii,15,45,45,0,1
Indiana,18,0,0,0,0
Kentucky,21,687,687,305,14
Minnesota,27,445,445,197,40
Oklahoma,40,510,510,194,22
Pennsylvania,42,0,0,2395,0
South Carolina,45,675,675,0,0
District of Columbia,11,0,0,313,0
Kansas,20,342,342,0,15
Missouri,29,0,0,1024,0
Vermont,50,0,0,63,0
Virginia,51,978,978,1298,75
Connecticut,09,0,0,1908,0
Iowa,19,0,0,171,0
Louisiana,22,0,0,1943,0
Ohio,39,2237,2237,0,81
Michigan,26,0,0,3918,0
South Dakota,46,51,51,0,6
Arkansas,05,130,130,83,0
Delaware,10,0,0,208,0
Mississippi,28,645,645,0,49
New Mexico,35,215,215,90,34
North Dakota,38,44,44,13,2
Wyoming,56,43,43,0,0
Alaska,02,33,33,0,0
Maine,23,126,126,48,2
Alabama,01,525,525,402,32
Idaho,16,141,141,66,6
Montana,30,51,51,21,1
West Virginia,54,164,164,82,0
