state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,574,0
Illinois,17,0,0,0,0
California,06,0,0,2300,0
Arizona,04,711,711,0,44
Massachusetts,25,1370,1370,1370,404
Wisconsin,55,588,588,279,101
Texas,48,0,0,196,0
Nebraska,31,0,0,0,0
Utah,49,117,117,0,11
Oregon,41,204,204,188,16
Florida,12,1462,1462,0,175
New York,36,29471,29471,15905,3261
Rhode Island,44,0,0,93,0
Georgia,13,1239,1239,0,81
New Hampshire,33,80,80,0,7
North Carolina,37,0,0,271,0
New Jersey,34,0,0,4000,0
Colorado,08,875,875,783,52
Maryland,24,821,821,0,157
Nevada,32,0,0,0,0
Tennessee,47,311,311,601,18
Hawaii,15,18,18,0,3
Indiana,18,0,0,0,0
Kentucky,21,0,0,0,0
Minnesota,27,180,180,95,24
Oklahoma,40,316,316,0,27
Pennsylvania,42,1004,1004,0,152
South Carolina,45,241,241,0,0
District of Columbia,11,0,0,0,0
Kansas,20,172,172,0,21
Missouri,29,0,0,413,0
Vermont,50,45,45,29,0
Virginia,51,312,312,0,66
Connecticut,09,0,0,1033,0
Iowa,19,153,153,85,15
Louisiana,22,0,0,1726,0
Ohio,39,1006,1006,0,111
Michigan,26,0,0,0,0
South Dakota,46,19,19,0,2
Arkansas,05,106,106,72,1
Delaware,10,0,0,95,0
Mississippi,28,436,436,0,16
New Mexico,35,0,0,37,0
North Dakota,38,30,30,0,1
Wyoming,56,23,23,0,2
Alaska,02,17,17,0,0
Maine,23,83,83,0,8
Alabama,01,212,212,238,212
Idaho,16,62,62,53,6
Montana,30,24,24,0,0
West Virginia,54,0,0,0,-1
