state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,12237,12237,1140,153
Illinois,17,0,0,5048,0
California,06,0,0,13410,0
Arizona,04,30687,30687,3534,385
Massachusetts,25,14823,14823,1670,0
Wisconsin,55,19162,19162,1448,142
Texas,48,0,0,9192,0
Nebraska,31,4765,4765,759,31
Utah,49,9351,9351,562,82
Oregon,41,5395,5395,625,94
Florida,12,58750,58750,4509,259
New York,36,89995,89995,5359,0
Rhode Island,44,5486,5486,440,198
Georgia,13,37550,37550,3170,229
New Hampshire,33,857,857,247,1
North Carolina,37,0,0,2577,0
New Jersey,34,43712,43712,3543,250
Colorado,08,16092,16092,1607,143
Maryland,24,23189,23189,1719,180
Nevada,32,0,0,1823,0
Tennessee,47,13101,13101,2919,62
Hawaii,15,1357,1357,58,3
Indiana,18,30533,30533,3141,407
Kentucky,21,11306,11306,1711,114
Minnesota,27,19428,19428,1461,177
Oklahoma,40,14170,14170,1664,198
Pennsylvania,42,0,0,5940,0
South Carolina,45,12725,12725,1250,0
District of Columbia,11,0,0,230,0
Kansas,20,5800,5800,1068,0
Missouri,29,0,0,2710,0
Vermont,50,0,0,23,0
Virginia,51,15967,15967,2117,103
Connecticut,09,12257,12257,1210,0
Iowa,19,0,0,820,0
Louisiana,22,0,0,1589,0
Ohio,39,31803,31803,5076,267
Michigan,26,0,0,3893,0
South Dakota,46,5125,5125,452,39
Arkansas,05,9911,9911,1071,63
Delaware,10,0,0,348,0
Mississippi,28,7703,7703,1264,0
New Mexico,35,7832,7832,907,95
North Dakota,38,2984,2984,282,0
Wyoming,56,945,945,187,3
Alaska,02,883,883,146,14
Maine,23,871,871,182,16
Alabama,01,28146,28146,2161,0
Idaho,16,4719,4719,458,48
Montana,30,3072,3072,365,33
West Virginia,54,0,0,697,0
