state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,18643,18643,704,0
Illinois,17,0,0,1726,0
California,06,0,0,9075,0
Arizona,04,55865,55865,2047,88
Massachusetts,25,18859,18859,1096,0
Wisconsin,55,25422,25422,411,82
Texas,48,0,0,7661,0
Nebraska,31,5964,5964,177,2
Utah,49,14239,14239,297,30
Oregon,41,8185,8185,226,0
Florida,12,77686,77686,4646,314
New York,36,89995,89995,6620,0
Rhode Island,44,8786,8786,197,32
Georgia,13,53658,53658,3119,255
New Hampshire,33,1080,1080,119,3
North Carolina,37,0,0,1958,0
New Jersey,34,62591,62591,2411,137
Colorado,08,22837,22837,441,25
Maryland,24,33980,33980,1110,77
Nevada,32,0,0,773,0
Tennessee,47,18063,18063,1219,36
Hawaii,15,2174,2174,38,25
Indiana,18,41840,41840,1018,194
Kentucky,21,18183,18183,935,97
Minnesota,27,25243,25243,315,46
Oklahoma,40,23270,23270,755,14
Pennsylvania,42,0,0,2356,0
South Carolina,45,19452,19452,1230,31
District of Columbia,11,0,0,204,0
Kansas,20,8923,8923,279,0
Missouri,29,0,0,1309,0
Vermont,50,0,0,42,0
Virginia,51,23042,23042,1849,98
Connecticut,09,12257,12257,606,0
Iowa,19,0,0,255,0
Louisiana,22,0,0,849,0
Ohio,39,48739,48739,1566,104
Michigan,26,0,0,939,0
South Dakota,46,6461,6461,97,15
Arkansas,05,14392,14392,638,37
Delaware,10,0,0,186,0
Mississippi,28,8978,8978,602,76
New Mexico,35,12757,12757,290,41
North Dakota,38,3845,3845,46,8
Wyoming,56,1361,1361,34,5
Alaska,02,1233,1233,43,3
Maine,23,1487,1487,92,3
Alabama,01,44541,44541,1104,199
Idaho,16,6890,6890,180,0
Montana,30,4461,4461,96,17
West Virginia,54,0,0,321,0
