state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,4067,4067,386,5
Illinois,17,0,0,1614,0
California,06,0,0,5399,0
Arizona,04,4313,4313,2270,58
Massachusetts,25,11219,11219,939,62
Wisconsin,55,3299,3299,239,31
Texas,48,0,0,4389,0
Nebraska,31,1257,1257,125,23
Utah,49,1256,1256,245,30
Oregon,41,983,983,184,14
Florida,12,13865,13865,0,251
New York,36,89995,89995,1071,0
Rhode Island,44,1967,1967,104,9
Georgia,13,10313,10313,1124,190
New Hampshire,33,558,558,51,0
North Carolina,37,0,0,906,0
New Jersey,34,19598,19598,1196,86
Colorado,08,5375,5375,247,9
Maryland,24,10648,10648,544,37
Nevada,32,0,0,439,0
Tennessee,47,2386,2386,696,50
Hawaii,15,104,104,0,5
Indiana,18,6883,6883,701,30
Kentucky,21,2574,2574,335,18
Minnesota,27,3897,3897,340,37
Oklahoma,40,1319,1319,268,31
Pennsylvania,42,0,0,707,0
South Carolina,45,2377,2377,832,0
District of Columbia,11,0,0,167,0
Kansas,20,1082,1082,0,26
Missouri,29,0,0,546,0
Vermont,50,0,0,13,0
Virginia,51,5955,5955,886,42
Connecticut,09,10099,10099,124,0
Iowa,19,0,0,140,0
Louisiana,22,0,0,631,0
Ohio,39,7447,7447,592,68
Michigan,26,0,0,557,0
South Dakota,46,629,629,81,5
Arkansas,05,1214,1214,267,26
Delaware,10,0,0,85,0
Mississippi,28,2946,2946,767,31
New Mexico,35,1793,1793,149,17
North Dakota,38,219,219,27,1
Wyoming,56,109,109,7,0
Alaska,02,67,67,16,1
Maine,23,339,339,26,0
Alabama,01,2567,2567,683,46
Idaho,16,298,298,34,5
Montana,30,93,93,17,2
West Virginia,54,0,0,24,0
