state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,19372,19372,473,53
Illinois,17,0,0,1231,0
California,06,0,0,5302,0
Arizona,04,57591,57591,1202,2
Massachusetts,25,19444,19444,775,0
Wisconsin,55,26222,26222,275,64
Texas,48,0,0,5644,0
Nebraska,31,6140,6140,154,34
Utah,49,14753,14753,237,29
Oregon,41,8621,8621,158,51
Florida,12,80972,80972,3674,313
New York,36,89995,89995,5369,0
Rhode Island,44,8966,8966,157,19
Georgia,13,56251,56251,2348,162
New Hampshire,33,1119,1119,88,1
North Carolina,37,0,0,1353,0
New Jersey,34,63917,63917,1915,140
Colorado,08,23593,23593,395,43
Maryland,24,35152,35152,896,83
Nevada,32,0,0,459,0
Tennessee,47,18679,18679,991,59
Hawaii,15,2226,2226,31,12
Indiana,18,42862,42862,765,47
Kentucky,21,19234,19234,684,91
Minnesota,27,25826,25826,243,99
Oklahoma,40,23999,23999,447,4
Pennsylvania,42,0,0,1670,0
South Carolina,45,20428,20428,706,22
District of Columbia,11,0,0,177,0
Kansas,20,9290,9290,165,0
Missouri,29,0,0,1025,0
Vermont,50,0,0,24,0
Virginia,51,24258,24258,1345,100
Connecticut,09,12257,12257,413,0
Iowa,19,0,0,209,0
Louisiana,22,0,0,629,0
Ohio,39,50503,50503,1131,121
Michigan,26,0,0,959,0
South Dakota,46,6640,6640,92,8
Arkansas,05,14795,14795,416,32
Delaware,10,0,0,151,0
Mississippi,28,9162,9162,457,150
New Mexico,35,13148,13148,199,21
North Dakota,38,3874,3874,24,3
Wyoming,56,1385,1385,24,1
Alaska,02,1286,1286,26,7
Maine,23,1536,1536,69,7
Alabama,01,45699,45699,631,51
Idaho,16,7111,7111,121,35
Montana,30,4591,4591,83,7
West Virginia,54,0,0,210,0
