state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,17987,17987,789,95
Illinois,17,0,0,2341,0
California,06,0,0,14138,0
Arizona,04,54091,54091,3303,659
Massachusetts,25,18402,18402,1554,0
Wisconsin,55,24634,24634,639,80
Texas,48,0,0,10523,0
Nebraska,31,5862,5862,278,18
Utah,49,13697,13697,449,49
Oregon,41,7896,7896,299,42
Florida,12,74721,74721,5607,338
New York,36,89995,89995,7967,0
Rhode Island,44,8412,8412,290,43
Georgia,13,51247,51247,4239,294
New Hampshire,33,1048,1048,209,6
North Carolina,37,0,0,2630,0
New Jersey,34,61172,61172,2971,188
Colorado,08,22176,22176,595,59
Maryland,24,32531,32531,1426,125
Nevada,32,0,0,1121,0
Tennessee,47,17469,17469,1562,107
Hawaii,15,2103,2103,57,7
Indiana,18,40774,40774,1541,107
Kentucky,21,17170,17170,1340,160
Minnesota,27,24565,24565,369,72
Oklahoma,40,22317,22317,1008,150
Pennsylvania,42,0,0,3138,0
South Carolina,45,18462,18462,1677,138
District of Columbia,11,0,0,248,0
Kansas,20,8578,8578,526,0
Missouri,29,0,0,1675,0
Vermont,50,0,0,69,0
Virginia,51,21749,21749,2444,111
Connecticut,09,12257,12257,837,0
Iowa,19,0,0,360,0
Louisiana,22,0,0,1295,0
Ohio,39,47110,47110,2252,237
Michigan,26,0,0,1376,0
South Dakota,46,6334,6334,126,13
Arkansas,05,13902,13902,815,89
Delaware,10,0,0,315,0
Mississippi,28,8777,8777,897,0
New Mexico,35,12320,12320,445,73
North Dakota,38,3797,3797,37,3
Wyoming,56,1300,1300,48,7
Alaska,02,1214,1214,43,1
Maine,23,1420,1420,145,10
Alabama,01,42811,42811,1666,84
Idaho,16,6749,6749,203,17
Montana,30,4327,4327,115,20
West Virginia,54,0,0,396,0
