state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,9518,9518,707,93
Illinois,17,0,0,5887,0
California,06,0,0,4885,0
Arizona,04,23243,23243,1624,121
Massachusetts,25,13588,13588,835,0
Wisconsin,55,14817,14817,2278,318
Texas,48,0,0,7841,0
Nebraska,31,3651,3651,938,76
Utah,49,6988,6988,537,129
Oregon,41,3754,3754,413,126
Florida,12,52966,52966,3369,317
New York,36,89995,89995,2124,0
Rhode Island,44,3894,3894,265,37
Georgia,13,33439,33439,2102,174
New Hampshire,33,817,817,77,0
North Carolina,37,0,0,1501,0
New Jersey,34,39195,39195,2320,89
Colorado,08,11608,11608,1543,405
Maryland,24,18812,18812,1046,124
Nevada,32,0,0,1159,0
Tennessee,47,11255,11255,2138,54
Hawaii,15,1208,1208,83,14
Indiana,18,21389,21389,2951,346
Kentucky,21,8948,8948,1521,74
Minnesota,27,13594,13594,1669,343
Oklahoma,40,10481,10481,1381,64
Pennsylvania,42,0,0,2737,0
South Carolina,45,11295,11295,800,62
District of Columbia,11,0,0,112,0
Kansas,20,4431,4431,551,0
Missouri,29,0,0,2454,0
Vermont,50,0,0,17,0
Virginia,51,13608,13608,1392,56
Connecticut,09,12257,12257,777,0
Iowa,19,0,0,1510,0
Louisiana,22,0,0,874,0
Ohio,39,22846,22846,3648,368
Michigan,26,0,0,3752,0
South Dakota,46,3769,3769,582,71
Arkansas,05,8050,8050,902,101
Delaware,10,0,0,153,0
Mississippi,28,7091,7091,868,0
New Mexico,35,5786,5786,754,102
North Dakota,38,2261,2261,399,66
Wyoming,56,589,589,204,13
Alaska,02,562,562,136,3
Maine,23,589,589,73,12
Alabama,01,22716,22716,1289,0
Idaho,16,3202,3202,376,34
Montana,30,2161,2161,456,95
West Virginia,54,0,0,400,0
