state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,9425,9425,681,144
Illinois,17,0,0,5581,0
California,06,0,0,4559,0
Arizona,04,23122,23122,1557,73
Massachusetts,25,13588,13588,781,0
Wisconsin,55,14499,14499,2278,118
Texas,48,0,0,7468,0
Nebraska,31,3575,3575,914,24
Utah,49,6859,6859,519,90
Oregon,41,3628,3628,356,0
Florida,12,52649,52649,3243,120
New York,36,89995,89995,1968,0
Rhode Island,44,3857,3857,256,0
Georgia,13,33265,33265,2070,24
New Hampshire,33,817,817,74,13
North Carolina,37,0,0,1424,0
New Jersey,34,39106,39106,2115,88
Colorado,08,11203,11203,1424,79
Maryland,24,18688,18688,985,112
Nevada,32,0,0,1157,0
Tennessee,47,11201,11201,1999,60
Hawaii,15,1194,1194,78,0
Indiana,18,21043,21043,2768,339
Kentucky,21,8874,8874,1442,91
Minnesota,27,13251,13251,1558,177
Oklahoma,40,10417,10417,1247,45
Pennsylvania,42,0,0,2575,0
South Carolina,45,11233,11233,769,22
District of Columbia,11,0,0,101,0
Kansas,20,4431,4431,551,104
Missouri,29,0,0,2525,0
Vermont,50,0,0,20,0
Virginia,51,13552,13552,1337,48
Connecticut,09,12257,12257,757,0
Iowa,19,0,0,1392,0
Louisiana,22,0,0,818,0
Ohio,39,22478,22478,3387,213
Michigan,26,0,0,3580,0
South Dakota,46,3698,3698,560,54
Arkansas,05,7949,7949,861,73
Delaware,10,0,0,141,0
Mississippi,28,7091,7091,807,177
New Mexico,35,5684,5684,738,114
North Dakota,38,2195,2195,400,17
Wyoming,56,576,576,191,-4
Alaska,02,559,559,143,9
Maine,23,577,577,69,3
Alabama,01,22716,22716,1262,441
Idaho,16,3168,3168,395,20
Montana,30,2066,2066,453,19
West Virginia,54,0,0,383,0
