state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,15771,15771,1177,0
Illinois,17,0,0,3540,0
California,06,0,0,22633,0
Arizona,04,43636,43636,4997,54
Massachusetts,25,16603,16603,2211,0
Wisconsin,55,22434,22434,973,56
Texas,48,0,0,13397,0
Nebraska,31,5460,5460,475,16
Utah,49,11940,11940,595,74
Oregon,41,6864,6864,498,0
Florida,12,66738,66738,7650,205
New York,36,89995,89995,8645,0
Rhode Island,44,7191,7191,399,164
Georgia,13,44742,44742,6064,107
New Hampshire,33,934,934,267,12
North Carolina,37,0,0,3843,0
New Jersey,34,53335,53335,3653,82
Colorado,08,20015,20015,914,30
Maryland,24,28731,28731,1957,208
Nevada,32,0,0,1777,0
Tennessee,47,15359,15359,3249,52
Hawaii,15,1895,1895,126,31
Indiana,18,37288,37288,2537,163
Kentucky,21,14621,14621,1709,61
Minnesota,27,22815,22815,686,52
Oklahoma,40,18885,18885,1926,61
Pennsylvania,42,0,0,5232,0
South Carolina,45,15664,15664,2387,66
District of Columbia,11,0,0,298,0
Kansas,20,7351,7351,590,94
Missouri,29,0,0,2608,0
Vermont,50,0,0,53,0
Virginia,51,19182,19182,3117,87
Connecticut,09,12257,12257,1142,0
Iowa,19,0,0,555,0
Louisiana,22,0,0,1982,0
Ohio,39,41377,41377,4056,219
Michigan,26,0,0,2396,0
South Dakota,46,5917,5917,242,13
Arkansas,05,12115,12115,1371,0
Delaware,10,0,0,471,0
Mississippi,28,8425,8425,1424,165
New Mexico,35,10721,10721,704,62
North Dakota,38,3656,3656,74,5
Wyoming,56,1216,1216,98,16
Alaska,02,1104,1104,79,3
Maine,23,1171,1171,190,13
Alabama,01,37587,37587,3088,833
Idaho,16,6037,6037,375,22
Montana,30,3853,3853,207,19
West Virginia,54,0,0,755,0
