state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,5374,5374,481,33
Illinois,17,0,0,1417,0
California,06,0,0,8820,0
Arizona,04,7751,7751,2626,45
Massachusetts,25,11833,11833,350,5
Wisconsin,55,4420,4420,250,26
Texas,48,0,0,10893,0
Nebraska,31,1570,1570,109,3
Utah,49,2253,2253,225,19
Oregon,41,1474,1474,233,0
Florida,12,24690,24690,9098,269
New York,36,89995,89995,642,0
Rhode Island,44,2174,2174,71,28
Georgia,13,17138,17138,3181,47
New Hampshire,33,688,688,20,0
North Carolina,37,0,0,1169,0
New Jersey,34,21321,21321,695,7
Colorado,08,6271,6271,359,3
Maryland,24,12339,12339,536,56
Nevada,32,0,0,1112,0
Tennessee,47,4280,4280,1328,36
Hawaii,15,163,163,26,2
Indiana,18,8444,8444,835,43
Kentucky,21,3276,3276,609,10
Minnesota,27,4961,4961,257,41
Oklahoma,40,2872,2872,625,37
Pennsylvania,42,0,0,704,0
South Carolina,45,4827,4827,1668,0
District of Columbia,11,0,0,102,0
Kansas,20,1644,1644,212,48
Missouri,29,0,0,1057,0
Vermont,50,0,0,13,0
Virginia,51,7647,7647,1200,54
Connecticut,09,10712,10712,59,0
Iowa,19,0,0,241,0
Louisiana,22,0,0,1600,0
Ohio,39,10285,10285,1110,86
Michigan,26,0,0,670,0
South Dakota,46,806,806,47,5
Arkansas,05,2624,2624,489,82
Delaware,10,0,0,63,0
Mississippi,28,4032,4032,1179,50
New Mexico,35,2590,2590,159,30
North Dakota,38,337,337,43,4
Wyoming,56,158,158,17,0
Alaska,02,138,138,38,3
Maine,23,383,383,13,2
Alabama,01,9694,9694,1473,537
Idaho,16,741,741,204,18
Montana,30,201,201,61,2
West Virginia,54,0,0,85,0
