state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,13590,13590,774,75
Illinois,17,0,0,4593,0
California,06,0,0,19361,0
Arizona,04,34112,34112,4163,493
Massachusetts,25,15372,15372,2066,0
Wisconsin,55,20519,20519,1243,164
Texas,48,0,0,10574,0
Nebraska,31,5036,5036,566,23
Utah,49,10327,10327,615,109
Oregon,41,6014,6014,579,74
Florida,12,61617,61617,5590,338
New York,36,89995,89995,6864,0
Rhode Island,44,6131,6131,442,72
Georgia,13,40139,40139,4157,303
New Hampshire,33,892,892,305,3
North Carolina,37,0,0,3043,0
New Jersey,34,45807,45807,3841,263
Colorado,08,17642,17642,1336,161
Maryland,24,25072,25072,1776,117
Nevada,32,0,0,2001,0
Tennessee,47,13970,13970,3162,94
Hawaii,15,1703,1703,67,24
Indiana,18,33214,33214,3123,222
Kentucky,21,12827,12827,1644,152
Minnesota,27,20963,20963,1073,147
Oklahoma,40,15678,15678,1728,274
Pennsylvania,42,0,0,6142,0
South Carolina,45,13672,13672,1671,165
District of Columbia,11,0,0,253,0
Kansas,20,6424,6424,1014,157
Missouri,29,0,0,2716,0
Vermont,50,0,0,29,0
Virginia,51,17271,17271,2586,188
Connecticut,09,12257,12257,1155,0
Iowa,19,0,0,644,0
Louisiana,22,0,0,1675,0
Ohio,39,36025,36025,4694,431
Michigan,26,0,0,3108,0
South Dakota,46,5492,5492,337,31
Arkansas,05,10826,10826,1110,175
Delaware,10,0,0,454,0
Mississippi,28,8039,8039,1377,0
New Mexico,35,9007,9007,809,60
North Dakota,38,3436,3436,118,15
Wyoming,56,1027,1027,161,4
Alaska,02,961,961,111,13
Maine,23,1000,1000,187,15
Alabama,01,31651,31651,2535,346
Idaho,16,5267,5267,345,59
Montana,30,3360,3360,251,28
West Virginia,54,0,0,737,0
