state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,9178,9178,653,86
Illinois,17,0,0,5362,0
California,06,0,0,4138,0
Arizona,04,22820,22820,1381,244
Massachusetts,25,13588,13588,687,0
Wisconsin,55,14045,14045,2045,274
Texas,48,0,0,7083,0
Nebraska,31,3460,3460,905,-21
Utah,49,6591,6591,492,104
Oregon,41,3584,3584,342,31
Florida,12,52163,52163,3129,271
New York,36,89995,89995,1737,0
Rhode Island,44,3756,3756,250,55
Georgia,13,33089,33089,2037,142
New Hampshire,33,811,811,69,7
North Carolina,37,0,0,1423,0
New Jersey,34,38866,38866,1909,105
Colorado,08,10861,10861,1315,264
Maryland,24,18281,18281,914,142
Nevada,32,0,0,985,0
Tennessee,47,11055,11055,2019,105
Hawaii,15,1187,1187,69,9
Indiana,18,20088,20088,2548,515
Kentucky,21,8652,8652,1358,85
Minnesota,27,12644,12644,1424,201
Oklahoma,40,10106,10106,1279,76
Pennsylvania,42,0,0,2314,0
South Carolina,45,11147,11147,775,63
District of Columbia,11,0,0,115,0
Kansas,20,4327,4327,811,75
Missouri,29,0,0,2328,0
Vermont,50,0,0,24,0
Virginia,51,13408,13408,1296,69
Connecticut,09,12257,12257,659,0
Iowa,19,0,0,1227,0
Louisiana,22,0,0,692,0
Ohio,39,21856,21856,2981,298
Michigan,26,0,0,3241,0
South Dakota,46,3540,3540,556,85
Arkansas,05,7817,7817,826,102
Delaware,10,0,0,130,0
Mississippi,28,6914,6914,767,0
New Mexico,35,5472,5472,455,64
North Dakota,38,2120,2120,421,38
Wyoming,56,565,565,195,7
Alaska,02,542,542,113,5
Maine,23,566,566,66,13
Alabama,01,22275,22275,1177,85
Idaho,16,3061,3061,395,59
Montana,30,1556,1556,492,15
West Virginia,54,0,0,339,0
