state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,645,0
Illinois,17,0,0,4473,0
California,06,0,0,4655,0
Arizona,04,2595,2595,781,52
Massachusetts,25,8207,8207,2859,175
Wisconsin,55,1939,1939,352,31
Texas,48,0,0,1648,0
Nebraska,31,0,0,0,0
Utah,49,558,558,142,5
Oregon,41,678,678,162,5
Florida,12,7993,7993,0,158
New York,36,85454,85454,6706,446
Rhode Island,44,1351,1351,271,23
Georgia,13,6345,6345,1060,86
New Hampshire,33,326,326,126,7
North Carolina,37,0,0,507,0
New Jersey,34,0,0,3958,0
Colorado,08,3789,3789,685,54
Maryland,24,6553,6553,1538,149
Nevada,32,0,0,515,0
Tennessee,47,1435,1435,599,47
Hawaii,15,81,81,0,0
Indiana,18,4389,4389,1381,0
Kentucky,21,1835,1835,377,10
Minnesota,27,1915,1915,498,64
Oklahoma,40,858,858,217,10
Pennsylvania,42,0,0,1983,0
South Carolina,45,1338,1338,0,0
District of Columbia,11,0,0,397,0
Kansas,20,704,704,0,0
Missouri,29,0,0,796,0
Vermont,50,0,0,18,0
Virginia,51,3592,3592,1533,72
Connecticut,09,10946,10946,1103,1557
Iowa,19,0,0,405,0
Louisiana,22,0,0,1193,0
Ohio,39,4718,4718,953,100
Michigan,26,0,0,1330,0
South Dakota,46,290,290,85,9
Arkansas,05,509,509,64,12
Delaware,10,0,0,273,0
Mississippi,28,1667,1667,589,51
New Mexico,35,886,886,209,0
North Dakota,38,129,129,38,2
Wyoming,56,67,67,8,0
Alaska,02,42,42,12,1
Maine,23,207,207,37,3
Alabama,01,1350,1350,509,33
Idaho,16,212,212,19,-2
Montana,30,63,63,3,0
West Virginia,54,0,0,52,0
