state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,5840,5840,518,61
Illinois,17,0,0,1517,0
California,06,0,0,7485,0
Arizona,04,14068,14068,1879,509
Massachusetts,25,12007,12007,403,14
Wisconsin,55,4881,4881,330,55
Texas,48,0,0,8302,0
Nebraska,31,1681,1681,148,37
Utah,49,2554,2554,220,35
Oregon,41,1726,1726,228,38
Florida,12,29515,29515,7459,559
New York,36,89995,89995,570,0
Rhode Island,44,2264,2264,83,16
Georgia,13,20002,20002,3006,214
New Hampshire,33,698,698,20,0
North Carolina,37,0,0,1147,0
New Jersey,34,21565,21565,754,0
Colorado,08,6572,6572,317,36
Maryland,24,12978,12978,535,56
Nevada,32,0,0,1117,0
Tennessee,47,5109,5109,1497,108
Hawaii,15,214,214,83,6
Indiana,18,9267,9267,1009,119
Kentucky,21,3924,3924,701,21
Minnesota,27,5421,5421,319,48
Oklahoma,40,3497,3497,643,52
Pennsylvania,42,0,0,663,0
South Carolina,45,5799,5799,1492,0
District of Columbia,11,0,0,98,0
Kansas,20,1821,1821,358,0
Missouri,29,0,0,966,0
Vermont,50,0,0,6,0
Virginia,51,8183,8183,1349,57
Connecticut,09,10920,10920,66,113
Iowa,19,0,0,237,0
Louisiana,22,0,0,1457,0
Ohio,39,11366,11366,979,135
Michigan,26,0,0,694,0
South Dakota,46,861,861,44,5
Arkansas,05,3118,3118,514,0
Delaware,10,0,0,45,0
Mississippi,28,4511,4511,1184,39
New Mexico,35,2803,2803,138,22
North Dakota,38,400,400,46,6
Wyoming,56,171,171,16,2
Alaska,02,164,164,42,3
Maine,23,390,390,11,0
Alabama,01,11313,11313,1613,213
Idaho,16,931,931,242,25
Montana,30,259,259,87,11
West Virginia,54,0,0,123,0
