state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,6640,6640,459,45
Illinois,17,0,0,1631,0
California,06,0,0,5397,0
Arizona,04,21426,21426,895,50
Massachusetts,25,12318,12318,333,19
Wisconsin,55,5684,5684,291,33
Texas,48,0,0,4489,0
Nebraska,31,1954,1954,166,8
Utah,49,3015,3015,134,19
Oregon,41,2063,2063,140,25
Florida,12,38163,38163,4252,316
New York,36,89995,89995,490,0
Rhode Island,44,2485,2485,82,7
Georgia,13,24127,24127,2129,188
New Hampshire,33,713,713,9,0
North Carolina,37,0,0,958,0
New Jersey,34,22560,22560,455,51
Colorado,08,6928,6928,213,26
Maryland,24,14141,14141,412,51
Nevada,32,0,0,727,0
Tennessee,47,6677,6677,1047,74
Hawaii,15,444,444,291,25
Indiana,18,10747,10747,882,142
Kentucky,21,4501,4501,573,55
Minnesota,27,6326,6326,305,52
Oklahoma,40,4673,4673,552,64
Pennsylvania,42,0,0,542,0
South Carolina,45,7598,7598,1006,0
District of Columbia,11,0,0,83,0
Kansas,20,2226,2226,262,0
Missouri,29,0,0,902,0
Vermont,50,0,0,12,0
Virginia,51,9391,9391,1174,65
Connecticut,09,11180,11180,56,93
Iowa,19,0,0,305,0
Louisiana,22,0,0,876,0
Ohio,39,13150,13150,787,107
Michigan,26,0,0,669,0
South Dakota,46,983,983,75,2
Arkansas,05,4104,4104,433,43
Delaware,10,0,0,57,0
Mississippi,28,5267,5267,827,33
New Mexico,35,3091,3091,68,17
North Dakota,38,534,534,61,9
Wyoming,56,215,215,13,2
Alaska,02,236,236,43,1
Maine,23,415,415,9,3
Alabama,01,14005,14005,1052,0
Idaho,16,1304,1304,176,19
Montana,30,412,412,119,10
West Virginia,54,0,0,146,0
