state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,7573,7573,371,40
Illinois,17,0,0,1678,0
California,06,0,0,3166,0
Arizona,04,22240,22240,586,14
Massachusetts,25,12733,12733,421,18
Wisconsin,55,7506,7506,663,97
Texas,48,0,0,3227,0
Nebraska,31,2356,2356,227,7
Utah,49,3916,3916,258,34
Oregon,41,2613,2613,179,15
Florida,12,44991,44991,2056,170
New York,36,89995,89995,648,0
Rhode Island,44,2800,2800,96,7
Georgia,13,28791,28791,1792,123
New Hampshire,33,743,743,20,5
North Carolina,37,0,0,921,0
New Jersey,34,23511,23511,528,34
Colorado,08,7653,7653,304,74
Maryland,24,15574,15574,323,32
Nevada,32,0,0,463,0
Tennessee,47,8827,8827,983,45
Hawaii,15,862,862,130,15
Indiana,18,12983,12983,963,72
Kentucky,21,5334,5334,578,19
Minnesota,27,7793,7793,340,35
Oklahoma,40,6569,6569,623,59
Pennsylvania,42,0,0,561,0
South Carolina,45,9216,9216,679,56
District of Columbia,11,0,0,101,0
Kansas,20,2983,2983,352,66
Missouri,29,0,0,1184,0
Vermont,50,0,0,1,0
Virginia,51,11140,11140,890,48
Connecticut,09,11699,11699,110,0
Iowa,19,0,0,393,0
Louisiana,22,0,0,536,0
Ohio,39,15688,15688,663,82
Michigan,26,0,0,678,0
South Dakota,46,1588,1588,220,10
Arkansas,05,5488,5488,473,43
Delaware,10,0,0,83,0
Mississippi,28,5975,5975,531,0
New Mexico,35,3534,3534,89,16
North Dakota,38,902,902,111,18
Wyoming,56,280,280,32,6
Alaska,02,320,320,41,3
Maine,23,452,452,11,1
Alabama,01,17420,17420,752,163
Idaho,16,1873,1873,135,14
Montana,30,729,729,177,2
West Virginia,54,0,0,164,0
