state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,393,0
Illinois,17,0,0,4750,0
California,06,0,0,4514,0
Arizona,04,2350,2350,730,58
Massachusetts,25,7434,7434,3349,197
Wisconsin,55,1767,1767,345,35
Texas,48,0,0,1734,0
Nebraska,31,0,0,0,0
Utah,49,488,488,216,12
Oregon,41,645,645,171,4
Florida,12,7157,7157,0,167
New York,36,82730,82730,8196,533
Rhode Island,44,1187,1187,312,34
Georgia,13,5935,5935,1227,100
New Hampshire,33,308,308,113,1
North Carolina,37,0,0,515,0
New Jersey,34,0,0,4605,0
Colorado,08,3600,3600,790,43
Maryland,24,5811,5811,1674,148
Nevada,32,0,0,0,0
Tennessee,47,1299,1299,550,33
Hawaii,15,74,74,0,0
Indiana,18,4389,4389,1379,4389
Kentucky,21,1684,1684,356,68
Minnesota,27,1549,1549,473,90
Oklahoma,40,805,805,228,0
Pennsylvania,42,0,0,2342,0
South Carolina,45,1152,1152,0,0
District of Columbia,11,0,0,447,0
Kansas,20,608,608,0,21
Missouri,29,0,0,832,0
Vermont,50,0,0,15,0
Virginia,51,3059,3059,1625,104
Connecticut,09,9389,9389,1327,0
Iowa,19,0,0,407,0
Louisiana,22,0,0,1359,0
Ohio,39,4218,4218,1060,78
Michigan,26,0,0,1637,0
South Dakota,46,247,247,76,11
Arkansas,05,466,466,70,4
Delaware,10,0,0,289,0
Mississippi,28,1478,1478,632,36
New Mexico,35,789,789,201,29
North Dakota,38,104,104,33,2
Wyoming,56,60,60,9,1
Alaska,02,41,41,16,0
Maine,23,194,194,44,2
Alabama,01,1207,1207,481,29
Idaho,16,206,206,16,1
Montana,30,62,62,6,0
West Virginia,54,0,0,65,0
