state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,650,0
Illinois,17,0,0,3680,0
California,06,0,0,2825,0
Arizona,04,950,950,0,44
Massachusetts,25,2302,2302,2302,183
Wisconsin,55,843,843,446,53
Texas,48,0,0,1439,0
Nebraska,31,0,0,0,0
Utah,49,168,168,0,10
Oregon,41,324,324,156,0
Florida,12,2268,2268,0,206
New York,36,42852,42852,18279,2870
Rhode Island,44,0,0,160,0
Georgia,13,2159,2159,0,166
New Hampshire,33,118,118,0,0
North Carolina,37,0,0,398,0
New Jersey,34,0,0,7363,0
Colorado,08,1221,1221,842,59
Maryland,24,1348,1348,0,138
Nevada,32,0,0,282,0
Tennessee,47,505,505,639,56
Hawaii,15,42,42,0,0
Indiana,18,0,0,0,0
Kentucky,21,0,0,0,0
Minnesota,27,293,293,145,22
Oklahoma,40,415,415,188,25
Pennsylvania,42,0,0,2051,0
South Carolina,45,241,241,0,0
District of Columbia,11,0,0,0,0
Kansas,20,263,263,0,40
Missouri,29,0,0,568,0
Vermont,50,0,0,33,-50
Virginia,51,563,563,669,0
Connecticut,09,0,0,1464,0
Iowa,19,0,0,122,-193
Louisiana,22,0,0,2014,0
Ohio,39,1612,1612,0,117
Michigan,26,0,0,3826,0
South Dakota,46,27,27,0,1
Arkansas,05,130,130,73,0
Delaware,10,0,0,201,0
Mississippi,28,441,441,0,31
New Mexico,35,0,0,73,0
North Dakota,38,34,34,14,0
Wyoming,56,34,34,0,1
Alaska,02,30,30,0,2
Maine,23,105,105,0,4
Alabama,01,333,333,324,19
Idaho,16,113,113,70,20
Montana,30,36,36,13,5
West Virginia,54,0,0,0,0
