state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,13291,13291,1175,56
Illinois,17,0,0,4624,0
California,06,0,0,17398,0
Arizona,04,32676,32676,4014,383
Massachusetts,25,15372,15372,1927,0
Wisconsin,55,20052,20052,1330,122
Texas,48,0,0,9796,0
Nebraska,31,4952,4952,612,22
Utah,49,9968,9968,579,85
Oregon,41,5837,5837,587,92
Florida,12,60643,60643,5086,251
New York,36,89995,89995,6208,0
Rhode Island,44,5822,5822,459,0
Georgia,13,39310,39310,3679,246
New Hampshire,33,886,886,258,5
North Carolina,37,0,0,2846,0
New Jersey,34,45032,45032,3570,143
Colorado,08,17130,17130,1433,110
Maryland,24,24422,24422,1635,112
Nevada,32,0,0,1924,0
Tennessee,47,13626,13626,3099,0
Hawaii,15,1655,1655,52,0
Indiana,18,32271,32271,2932,229
Kentucky,21,12445,12445,1655,261
Minnesota,27,20468,20468,1144,145
Oklahoma,40,15131,15131,1704,161
Pennsylvania,42,0,0,6086,0
South Carolina,45,13367,13367,1461,100
District of Columbia,11,0,0,248,0
Kansas,20,6175,6175,688,0
Missouri,29,0,0,2721,0
Vermont,50,0,0,20,0
Virginia,51,16824,16824,2429,140
Connecticut,09,12257,12257,1167,0
Iowa,19,0,0,679,0
Louisiana,22,0,0,1547,0
Ohio,39,34553,34553,4797,410
Michigan,26,0,0,3284,0
South Dakota,46,5385,5385,365,37
Arkansas,05,10487,10487,1061,57
Delaware,10,0,0,411,0
Mississippi,28,7901,7901,1319,0
New Mexico,35,8694,8694,891,123
North Dakota,38,3387,3387,154,38
Wyoming,56,1002,1002,157,1
Alaska,02,935,935,146,7
Maine,23,971,971,191,6
Alabama,01,30224,30224,2318,0
Idaho,16,5086,5086,467,65
Montana,30,3248,3248,267,22
West Virginia,54,0,0,730,0
