state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,544,0
Illinois,17,0,0,4877,0
California,06,0,0,4929,0
Arizona,04,1572,1572,699,44
Massachusetts,25,4493,4493,3851,237
Wisconsin,55,1318,1318,349,16
Texas,48,0,0,1649,0
Nebraska,31,0,0,0,0
Utah,49,301,301,0,13
Oregon,41,488,488,302,17
Florida,12,4693,4693,0,224
New York,36,70182,70182,15021,1409
Rhode Island,44,757,757,316,40
Georgia,13,4069,4069,0,110
New Hampshire,33,213,213,91,7
North Carolina,37,0,0,486,0
New Jersey,34,0,0,7240,0
Colorado,08,2237,2237,1084,114
Maryland,24,3477,3477,1405,152
Nevada,32,0,0,0,0
Tennessee,47,793,793,488,18
Hawaii,15,63,63,0,7
Indiana,18,0,0,0,0
Kentucky,21,1105,1105,301,29
Minnesota,27,712,712,268,52
Oklahoma,40,622,622,284,34
Pennsylvania,42,0,0,2750,0
South Carolina,45,837,837,0,0
District of Columbia,11,0,0,402,0
Kansas,20,442,442,0,10
Missouri,29,0,0,884,0
Vermont,50,0,0,44,0
Virginia,51,1659,1659,1379,78
Connecticut,09,0,0,1947,0
Iowa,19,0,0,282,0
Louisiana,22,0,0,1727,0
Ohio,39,2960,2960,0,78
Michigan,26,0,0,3611,0
South Dakota,46,119,119,58,8
Arkansas,05,291,291,101,0
Delaware,10,0,0,290,0
Mississippi,28,946,946,595,36
New Mexico,35,367,367,123,36
North Dakota,38,65,65,18,3
Wyoming,56,52,52,0,0
Alaska,02,37,37,42,0
Maine,23,150,150,42,6
Alabama,01,768,768,406,38
Idaho,16,162,162,52,4
Montana,30,59,59,13,0
West Virginia,54,0,0,108,0
