state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,10242,10242,1007,76
Illinois,17,0,0,6032,0
California,06,0,0,7197,0
Arizona,04,25163,25163,2289,211
Massachusetts,25,13817,13817,942,0
Wisconsin,55,16658,16658,1892,201
Texas,48,0,0,8706,0
Nebraska,31,4182,4182,930,56
Utah,49,7785,7785,591,0
Oregon,41,4262,4262,532,86
Florida,12,54813,54813,3723,0
New York,36,89995,89995,3056,0
Rhode Island,44,4408,4408,319,82
Georgia,13,34587,34587,2247,174
New Hampshire,33,833,833,125,0
North Carolina,37,0,0,1811,0
New Jersey,34,40830,40830,2831,124
Colorado,08,13248,13248,1777,204
Maryland,24,20280,20280,1453,212
Nevada,32,0,0,1440,0
Tennessee,47,11950,11950,2427,136
Hawaii,15,1269,1269,60,1
Indiana,18,24574,24574,3384,357
Kentucky,21,9756,9756,1734,0
Minnesota,27,15766,15766,1812,0
Oklahoma,40,11708,11708,1653,0
Pennsylvania,42,0,0,4087,0
South Carolina,45,11737,11737,940,0
District of Columbia,11,0,0,146,0
Kansas,20,4921,4921,1126,0
Missouri,29,0,0,2749,0
Vermont,50,0,0,24,0
Virginia,51,14417,14417,1601,105
Connecticut,09,12257,12257,968,0
Iowa,19,0,0,1269,0
Louisiana,22,0,0,1077,0
Ohio,39,25486,25486,4541,0
Michigan,26,0,0,4063,0
South Dakota,46,4243,4243,570,0
Arkansas,05,8711,8711,1003,0
Delaware,10,0,0,195,0
Mississippi,28,7294,7294,1039,0
New Mexico,35,6494,6494,880,113
North Dakota,38,2608,2608,321,21
Wyoming,56,720,720,226,0
Alaska,02,688,688,145,25
Maine,23,687,687,105,9
Alabama,01,24401,24401,1434,25
Idaho,16,3817,3817,453,55
Montana,30,2534,2534,455,60
West Virginia,54,0,0,534,0
