state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,4361,4361,427,38
Illinois,17,0,0,1511,0
California,06,0,0,6612,0
Arizona,04,4837,4837,2876,101
Massachusetts,25,11352,11352,760,15
Wisconsin,55,3482,3482,237,36
Texas,48,0,0,6904,0
Nebraska,31,1330,1330,120,0
Utah,49,1476,1476,261,32
Oregon,41,1038,1038,149,13
Florida,12,15125,15125,0,246
New York,36,89995,89995,879,0
Rhode Island,44,2007,2007,69,6
Georgia,13,11275,11275,1570,224
New Hampshire,33,565,565,37,0
North Carolina,37,0,0,901,0
New Jersey,34,20054,20054,1080,207
Colorado,08,5513,5513,262,24
Maryland,24,10902,10902,461,58
Nevada,32,0,0,630,0
Tennessee,47,2715,2715,955,50
Hawaii,15,113,113,0,2
Indiana,18,7095,7095,668,30
Kentucky,21,2635,2635,427,14
Minnesota,27,4081,4081,260,27
Oklahoma,40,1553,1553,374,33
Pennsylvania,42,0,0,632,0
South Carolina,45,2854,2854,1160,0
District of Columbia,11,0,0,119,0
Kansas,20,1152,1152,0,0
Missouri,29,0,0,592,0
Vermont,50,0,0,17,0
Virginia,51,6262,6262,892,59
Connecticut,09,10268,10268,100,0
Iowa,19,0,0,149,0
Louisiana,22,0,0,799,0
Ohio,39,7911,7911,724,72
Michigan,26,0,0,471,0
South Dakota,46,674,674,65,8
Arkansas,05,1448,1448,275,35
Delaware,10,0,0,68,0
Mississippi,28,3177,3177,786,21
New Mexico,35,1928,1928,127,26
North Dakota,38,234,234,20,3
Wyoming,56,117,117,9,0
Alaska,02,68,68,20,0
Maine,23,351,351,29,3
Alabama,01,2803,2803,809,34
Idaho,16,330,330,75,8
Montana,30,105,105,14,4
West Virginia,54,0,0,23,0
