state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,19224,19224,548,13
Illinois,17,0,0,1393,0
California,06,0,0,6152,0
Arizona,04,57460,57460,1354,70
Massachusetts,25,19444,19444,807,0
Wisconsin,55,26013,26013,304,59
Texas,48,0,0,6185,0
Nebraska,31,6088,6088,166,6
Utah,49,14628,14628,254,31
Oregon,41,8551,8551,181,23
Florida,12,80238,80238,3864,282
New York,36,89995,89995,5626,0
Rhode Island,44,8900,8900,168,25
Georgia,13,55778,55778,2476,174
New Hampshire,33,1109,1109,95,3
North Carolina,37,0,0,1465,0
New Jersey,34,63560,63560,2008,119
Colorado,08,23438,23438,409,53
Maryland,24,34848,34848,943,89
Nevada,32,0,0,509,0
Tennessee,47,18553,18553,1432,47
Hawaii,15,2214,2214,30,5
Indiana,18,42708,42708,781,36
Kentucky,21,18981,18981,818,93
Minnesota,27,25683,25683,263,58
Oklahoma,40,23879,23879,526,66
Pennsylvania,42,0,0,1897,0
South Carolina,45,20275,20275,916,80
District of Columbia,11,0,0,179,0
Kansas,20,9249,9249,258,60
Missouri,29,0,0,1214,0
Vermont,50,0,0,25,0
Virginia,51,23978,23978,1481,107
Connecticut,09,12257,12257,451,0
Iowa,19,0,0,196,0
Louisiana,22,0,0,651,0
Ohio,39,50118,50118,1235,167
Michigan,26,0,0,841,0
South Dakota,46,6591,6591,96,2
Arkansas,05,14747,14747,504,98
Delaware,10,0,0,156,0
Mississippi,28,9012,9012,522,0
New Mexico,35,13079,13079,226,25
North Dakota,38,3864,3864,21,1
Wyoming,56,1381,1381,25,4
Alaska,02,1277,1277,43,6
Maine,23,1519,1519,68,-2
Alabama,01,45428,45428,691,116
Idaho,16,7057,7057,143,13
Montana,30,4571,4571,76,4
West Virginia,54,0,0,267,0
