state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,638,0
Illinois,17,0,0,0,0
California,06,0,0,2509,0
Arizona,04,819,819,0,59
Massachusetts,25,1667,1667,1667,35
Wisconsin,55,668,668,300,44
Texas,48,0,0,1153,0
Nebraska,31,0,0,0,0
Utah,49,138,138,0,14
Oregon,41,258,258,0,19
Florida,12,1682,1682,0,110
New York,36,34377,34377,16837,2084
Rhode Island,44,0,0,109,0
Georgia,13,1332,1332,0,49
New Hampshire,33,92,92,0,6
North Carolina,37,0,0,270,0
New Jersey,34,0,0,6390,0
Colorado,08,994,994,786,70
Maryland,24,1059,1059,0,123
Nevada,32,0,0,0,0
Tennessee,47,352,352,834,24
Hawaii,15,21,21,0,2
Indiana,18,0,0,0,0
Kentucky,21,0,0,0,0
Minnesota,27,223,223,115,21
Oklahoma,40,340,340,161,10
Pennsylvania,42,1145,1145,0,73
South Carolina,45,241,241,0,0
District of Columbia,11,0,0,0,0
Kansas,20,198,198,0,15
Missouri,29,0,0,439,0
Vermont,50,45,45,28,0
Virginia,51,431,431,0,41
Connecticut,09,0,0,1221,0
Iowa,19,179,179,99,14
Louisiana,22,0,0,1981,0
Ohio,39,1214,1214,0,110
Michigan,26,0,0,0,0
South Dakota,46,23,23,0,1
Arkansas,05,137,137,74,7
Delaware,10,0,0,101,0
Mississippi,28,475,475,0,0
New Mexico,35,0,0,48,0
North Dakota,38,32,32,19,1
Wyoming,56,23,23,0,0
Alaska,02,25,25,0,4
Maine,23,92,92,0,6
Alabama,01,240,240,297,9
Idaho,16,77,77,62,11
Montana,30,24,24,0,0
West Virginia,54,0,0,0,0
