state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,4049,4049,362,19
Illinois,17,0,0,1628,0
California,06,0,0,4804,0
Arizona,04,4255,4255,1992,0
Massachusetts,25,11094,11094,920,9
Wisconsin,55,3231,3231,246,11
Texas,48,0,0,3711,0
Nebraska,31,1212,1212,141,0
Utah,49,1192,1192,198,8
Oregon,41,946,946,154,0
Florida,12,13407,13407,0,82
New York,36,89995,89995,1122,0
Rhode Island,44,1950,1950,106,28
Georgia,13,9953,9953,1000,116
New Hampshire,33,553,553,55,2
North Carolina,37,0,0,870,0
New Jersey,34,19401,19401,1033,134
Colorado,08,5343,5343,249,16
Maryland,24,10572,10572,602,28
Nevada,32,0,0,373,0
Tennessee,47,2301,2301,664,10
Hawaii,15,97,97,0,1
Indiana,18,6819,6819,756,31
Kentucky,21,2532,2532,349,10
Minnesota,27,3830,3830,332,33
Oklahoma,40,1268,1268,197,25
Pennsylvania,42,0,0,745,0
South Carolina,45,2294,2294,731,0
District of Columbia,11,0,0,155,0
Kansas,20,1056,1056,0,21
Missouri,29,0,0,415,0
Vermont,50,0,0,8,0
Virginia,51,5869,5869,848,29
Connecticut,09,10099,10099,140,0
Iowa,19,0,0,169,0
Louisiana,22,0,0,630,0
Ohio,39,7292,7292,549,50
Michigan,26,0,0,557,0
South Dakota,46,616,616,88,8
Arkansas,05,1164,1164,237,12
Delaware,10,0,0,89,0
Mississippi,28,2881,2881,710,114
New Mexico,35,1754,1754,139,8
North Dakota,38,218,218,31,2
Wyoming,56,105,105,8,5
Alaska,02,65,65,13,0
Maine,23,336,336,27,0
Alabama,01,2471,2471,663,11
Idaho,16,283,283,41,0
Montana,30,90,90,15,1
West Virginia,54,0,0,21,0
