state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,0,0,0,0
Illinois,17,0,0,0,0
California,06,0,0,1617,0
Arizona,04,534,534,0,56
Massachusetts,25,562,562,0,109
Wisconsin,55,337,337,0,337
Texas,48,0,0,196,0
Nebraska,31,0,0,0,0
Utah,49,73,73,0,73
Oregon,41,140,140,132,11
Florida,12,823,823,0,171
New York,36,17085,17085,10929,2507
Rhode Island,44,0,0,59,0
Georgia,13,833,833,0,126
New Hampshire,33,45,45,0,0
North Carolina,37,0,0,157,0
New Jersey,34,0,0,2000,0
Colorado,08,509,509,574,95
Maryland,24,429,429,0,76
Nevada,32,0,0,0,0
Tennessee,47,175,175,9,27
Hawaii,15,12,12,0,0
Indiana,18,0,0,0,0
Kentucky,21,0,0,0,0
Minnesota,27,112,112,56,20
Oklahoma,40,177,177,0,24
Pennsylvania,42,514,514,0,128
South Carolina,45,102,102,0,0
District of Columbia,11,0,0,0,0
Kansas,20,79,79,0,13
Missouri,29,0,0,0,0
Vermont,50,36,36,21,18
Virginia,51,136,136,0,24
Connecticut,09,0,0,608,0
Iowa,19,94,94,61,20
Louisiana,22,0,0,1355,0
Ohio,39,585,585,0,110
Michigan,26,0,0,0,0
South Dakota,46,12,12,0,12
Arkansas,05,0,0,64,0
Delaware,10,0,0,57,0
Mississippi,28,211,211,0,16
New Mexico,35,0,0,24,0
North Dakota,38,21,21,0,2
Wyoming,56,17,17,0,0
Alaska,02,12,12,0,2
Maine,23,57,57,0,8
Alabama,01,0,0,172,0
Idaho,16,45,45,45,6
Montana,30,14,14,0,4
West Virginia,54,1,1,0,0
