state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,3413,3413,547,19
Illinois,17,0,0,3599,0
California,06,0,0,4414,0
Arizona,04,3281,3281,931,58
Massachusetts,25,9725,9725,1991,107
Wisconsin,55,2499,2499,423,47
Texas,48,0,0,1701,0
Nebraska,31,0,0,0,0
Utah,49,753,753,135,19
Oregon,41,768,768,149,9
Florida,12,10243,10243,0,187
New York,36,89194,89194,3781,152
Rhode Island,44,1660,1660,219,21
Georgia,13,7852,7852,889,85
New Hampshire,33,438,438,110,12
North Carolina,37,0,0,680,0
New Jersey,34,16960,16960,2707,182
Colorado,08,4307,4307,421,53
Maryland,24,8479,8479,1296,87
Nevada,32,0,0,371,0
Tennessee,47,1710,1710,507,21
Hawaii,15,83,83,0,0
Indiana,18,5285,5285,1149,0
Kentucky,21,2180,2180,494,38
Minnesota,27,2936,2936,592,56
Oklahoma,40,982,982,160,7
Pennsylvania,42,0,0,1445,0
South Carolina,45,1634,1634,399,16
District of Columbia,11,0,0,338,0
Kansas,20,842,842,0,20
Missouri,29,0,0,650,0
Vermont,50,0,0,14,0
Virginia,51,4529,4529,1524,87
Connecticut,09,12538,12538,577,0
Iowa,19,0,0,376,0
Louisiana,22,0,0,714,0
Ohio,39,5947,5947,833,136
Michigan,26,0,0,774,0
South Dakota,46,418,418,95,12
Arkansas,05,667,667,104,27
Delaware,10,0,0,183,0
Mississippi,28,2208,2208,584,61
New Mexico,35,1317,1317,193,0
North Dakota,38,164,164,36,3
Wyoming,56,84,84,13,2
Alaska,02,50,50,14,1
Maine,23,270,270,53,6
Alabama,01,1800,1800,590,35
Idaho,16,238,238,31,4
Montana,30,67,67,2,1
West Virginia,54,0,0,33,0
