state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,18283,18283,737,0
Illinois,17,0,0,2161,0
California,06,0,0,12085,0
Arizona,04,54713,54713,2853,56
Massachusetts,25,18402,18402,1387,0
Wisconsin,55,24919,24919,572,34
Texas,48,0,0,9401,0
Nebraska,31,5901,5901,250,5
Utah,49,13889,13889,353,27
Oregon,41,7971,7971,263,0
Florida,12,75648,75648,5381,133
New York,36,89995,89995,7716,0
Rhode Island,44,8549,8549,241,81
Georgia,13,51928,51928,3715,86
New Hampshire,33,1058,1058,179,2
North Carolina,37,0,0,2339,0
New Jersey,34,61597,61597,2814,74
Colorado,08,22329,22329,535,23
Maryland,24,33187,33187,1413,122
Nevada,32,0,0,964,0
Tennessee,47,17695,17695,1431,39
Hawaii,15,2140,2140,82,34
Indiana,18,41109,41109,1292,75
Kentucky,21,17429,17429,1163,18
Minnesota,27,24780,24780,330,35
Oklahoma,40,22774,22774,917,23
Pennsylvania,42,0,0,2881,0
South Carolina,45,18788,18788,1517,32
District of Columbia,11,0,0,237,0
Kansas,20,8749,8749,319,69
Missouri,29,0,0,1587,0
Vermont,50,0,0,63,0
Virginia,51,22167,22167,2285,65
Connecticut,09,12257,12257,815,0
Iowa,19,0,0,318,0
Louisiana,22,0,0,1144,0
Ohio,39,47672,47672,2012,134
Michigan,26,0,0,1211,0
South Dakota,46,6377,6377,112,7
Arkansas,05,14099,14099,777,33
Delaware,10,0,0,243,0
Mississippi,28,8777,8777,842,0
New Mexico,35,12445,12445,396,37
North Dakota,38,3811,3811,40,6
Wyoming,56,1306,1306,41,4
Alaska,02,1219,1219,39,0
Maine,23,1445,1445,123,3
Alabama,01,43383,43383,1524,378
Idaho,16,6793,6793,207,0
Montana,30,4356,4356,101,3
West Virginia,54,0,0,375,0
