state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,9765,9765,893,0
Illinois,17,0,0,6171,0
California,06,0,0,6254,0
Arizona,04,24461,24461,2008,49
Massachusetts,25,13817,13817,922,0
Wisconsin,55,15930,15930,1999,107
Texas,48,0,0,8353,0
Nebraska,31,3963,3963,976,19
Utah,49,7602,7602,558,70
Oregon,41,3970,3970,458,0
Florida,12,54167,54167,3754,100
New York,36,89995,89995,2724,0
Rhode Island,44,4177,4177,285,0
Georgia,13,34083,34083,2257,26
New Hampshire,33,831,831,121,1
North Carolina,37,0,0,1601,0
New Jersey,34,40222,40222,2693,123
Colorado,08,12526,12526,1711,42
Maryland,24,19769,19769,1276,133
Nevada,32,0,0,1274,0
Tennessee,47,11628,11628,2317,58
Hawaii,15,1234,1234,72,0
Indiana,18,23526,23526,3219,317
Kentucky,21,9530,9530,1573,119
Minnesota,27,15106,15106,1778,177
Oklahoma,40,11368,11368,1505,35
Pennsylvania,42,0,0,3459,0
South Carolina,45,11563,11563,844,33
District of Columbia,11,0,0,135,0
Kansas,20,4777,4777,896,95
Missouri,29,0,0,2805,0
Vermont,50,0,0,19,0
Virginia,51,14096,14096,1512,50
Connecticut,09,12257,12257,875,0
Iowa,19,0,0,1333,0
Louisiana,22,0,0,1012,0
Ohio,39,24705,24705,4358,282
Michigan,26,0,0,4047,0
South Dakota,46,4107,4107,582,13
Arkansas,05,8523,8523,974,51
Delaware,10,0,0,178,0
Mississippi,28,7294,7294,1014,203
New Mexico,35,6229,6229,846,124
North Dakota,38,2481,2481,377,22
Wyoming,56,690,690,224,31
Alaska,02,617,617,146,5
Maine,23,647,647,103,5
Alabama,01,23942,23942,1427,493
Idaho,16,3610,3610,442,25
Montana,30,2377,2377,467,27
West Virginia,54,0,0,463,0
