state,fips,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease
Washington,53,7874,7874,367,0
Illinois,17,0,0,1974,0
California,06,0,0,3126,0
Arizona,04,20366,20366,711,54
Massachusetts,25,12933,12933,499,34
Wisconsin,55,8754,8754,1017,153
Texas,48,0,0,4131,0
Nebraska,31,2555,2555,315,12
Utah,49,4460,4460,269,77
Oregon,41,2817,2817,210,13
Florida,12,47011,47011,2155,258
New York,36,89995,89995,938,0
Rhode Island,44,2984,2984,131,23
Georgia,13,29918,29918,1705,156
New Hampshire,33,760,760,19,2
North Carolina,37,0,0,1152,0
New Jersey,34,23977,23977,699,0
Colorado,08,8068,8068,405,65
Maryland,24,16215,16215,417,65
Nevada,32,0,0,519,0
Tennessee,47,9371,9371,1301,62
Hawaii,15,951,951,109,12
Indiana,18,14228,14228,1357,113
Kentucky,21,6479,6479,711,220
Minnesota,27,8585,8585,487,85
Oklahoma,40,7529,7529,749,264
Pennsylvania,42,0,0,749,0
South Carolina,45,9735,9735,792,81
District of Columbia,11,0,0,86,0
Kansas,20,3309,3309,488,70
Missouri,29,0,0,1413,0
Vermont,50,0,0,0,0
Virginia,51,11628,11628,1007,30
Connecticut,09,11845,11845,188,0
Iowa,19,0,0,473,0
Louisiana,22,0,0,582,0
Ohio,39,16716,16716,1042,151
Michigan,26,0,0,899,0
South Dakota,46,1963,1963,303,52
Arkansas,05,6148,6148,582,79
Delaware,10,0,0,116,0
Mississippi,28,6237,6237,633,0
New Mexico,35,3789,3789,145,31
North Dakota,38,1159,1159,206,33
Wyoming,56,352,352,45,9
Alaska,02,356,356,56,1
Maine,23,463,463,8,0
Alabama,01,18635,18635,834,195
Idaho,16,2086,2086,187,28
Montana,30,920,920,292,9
West Virginia,54,0,0,180,0
