state,fips,cases,deaths
Washington,53,253290,3524
Illinois,17,977677,18217
California,06,2397923,26542
Arizona,04,539162,9061
Massachusetts,25,384181,12502
Wisconsin,55,523652,5259
Texas,48,1793858,28508
Nebraska,31,169330,1708
Utah,49,281747,1294
Oregon,41,116348,1503
Florida,12,1354825,21889
New York,36,1011922,37854
Rhode Island,44,87949,1777
Georgia,13,662077,10612
New Hampshire,33,45184,769
North Carolina,37,559942,6933
New Jersey,34,490393,19187
Colorado,08,340454,4976
Maryland,24,283339,5967
Nevada,32,229601,3158
Tennessee,47,589406,6908
Hawaii,15,21895,287
Indiana,18,526065,8410
Kentucky,21,275803,2999
Minnesota,27,417891,5436
Oklahoma,40,296055,2527
Pennsylvania,42,661731,16270
South Carolina,45,312718,5385
District of Columbia,11,29509,792
Kansas,20,230352,2879
Missouri,29,423894,5910
Vermont,50,7689,139
Virginia,51,358755,5117
Connecticut,09,190120,6099
Iowa,19,283895,3946
Louisiana,22,315275,7488
Ohio,39,714673,9017
Michigan,26,535815,13296
South Dakota,46,99829,1501
Arkansas,05,231442,3729
Delaware,10,58873,930
Mississippi,28,220277,4840
New Mexico,35,145379,2536
North Dakota,38,92898,1317
Wyoming,56,44573,438
Alaska,02,47549,207
Maine,23,25245,358
Alabama,01,369458,4872
Idaho,16,142290,1451
Montana,30,81991,971
West Virginia,54,89327,1373
