state,fips,cases,deaths
Washington,53,64346,1751
Illinois,17,194531,7846
California,06,556158,10299
Arizona,04,186226,4140
Massachusetts,25,120711,8721
Wisconsin,55,64231,1007
Texas,48,504605,8885
Nebraska,31,28245,353
Utah,49,43821,336
Oregon,41,21011,358
Florida,12,526569,8108
New York,36,425055,32345
Rhode Island,44,19738,1014
Georgia,13,197308,4095
New Hampshire,33,6818,419
North Carolina,37,134915,2184
New Jersey,34,186282,15869
Colorado,08,50491,1862
Maryland,24,95157,3577
Nevada,32,55481,949
Tennessee,47,117725,1201
Hawaii,15,3323,30
Indiana,18,75025,3036
Kentucky,21,35986,790
Minnesota,27,60142,1689
Oklahoma,40,43070,603
Pennsylvania,42,122666,7372
South Carolina,45,99460,2007
District of Columbia,11,12653,590
Kansas,20,30992,380
Missouri,29,58710,1381
Vermont,50,1454,58
Virginia,51,99189,2322
Connecticut,09,50320,4441
Iowa,19,48311,926
Louisiana,22,128864,4207
Ohio,39,99969,3668
Michigan,26,96328,6521
South Dakota,46,9477,146
Arkansas,05,48811,535
Delaware,10,15502,590
Mississippi,28,66646,1874
New Mexico,35,22115,681
North Dakota,38,7512,116
Wyoming,56,3013,28
Alaska,02,4371,24
Maine,23,4026,125
Alabama,01,100173,1755
Idaho,16,24593,236
Montana,30,4889,75
West Virginia,54,7563,131
