state,fips,cases,deaths
Washington,53,61828,1705
Illinois,17,186598,7747
California,06,527258,9696
Arizona,04,180537,3850
Massachusetts,25,119203,8657
Wisconsin,55,60263,970
Texas,48,473105,7951
Nebraska,31,27178,339
Utah,49,42018,324
Oregon,41,19700,336
Florida,12,497322,7401
New York,36,422296,32422
Rhode Island,44,19390,1011
Georgia,13,182462,3835
New Hampshire,33,6693,418
North Carolina,37,128236,2038
New Jersey,34,184845,15857
Colorado,08,48492,1855
Maryland,24,92416,3530
Nevada,32,52256,862
Tennessee,47,109652,1103
Hawaii,15,2568,26
Indiana,18,70944,2996
Kentucky,21,33209,769
Minnesota,27,57202,1660
Oklahoma,40,39452,566
Pennsylvania,42,119765,7296
South Carolina,45,94190,1847
District of Columbia,11,12398,587
Kansas,20,29259,367
Missouri,29,54890,1330
Vermont,50,1431,57
Virginia,51,94251,2244
Connecticut,09,50110,4437
Iowa,19,46231,888
Louisiana,22,124575,4051
Ohio,39,95106,3570
Michigan,26,93293,6474
South Dakota,46,9079,136
Arkansas,05,45381,490
Delaware,10,15137,587
Mississippi,28,62199,1753
New Mexico,35,21340,658
North Dakota,38,6937,111
Wyoming,56,2884,27
Alaska,02,4123,23
Maine,23,3975,123
Alabama,01,93702,1666
Idaho,16,22357,214
Montana,30,4360,64
West Virginia,54,7051,124
