state,fips,cases,deaths
Washington,53,25064,1163
Illinois,17,128070,5939
California,06,131997,4653
Arizona,04,26924,1048
Massachusetts,25,103436,7316
Wisconsin,55,21246,648
Texas,48,75948,1846
Nebraska,31,15634,196
Utah,49,12084,121
Oregon,41,4809,164
Florida,12,63930,2699
New York,36,382879,30183
Rhode Island,44,15441,772
Georgia,13,49371,2148
New Hampshire,33,5043,286
North Carolina,37,35663,1024
New Jersey,34,164164,12176
Colorado,08,27987,1527
Maryland,24,58593,2749
Nevada,32,9673,438
Tennessee,47,26811,414
Hawaii,15,663,17
Indiana,18,38328,2303
Kentucky,21,11393,481
Minnesota,27,27897,1197
Oklahoma,40,7151,348
Pennsylvania,42,80001,5997
South Carolina,45,14286,546
District of Columbia,11,9332,489
Kansas,20,10549,234
Missouri,29,14985,823
Vermont,50,1063,55
Virginia,51,50681,1472
Connecticut,09,43968,4071
Iowa,19,21794,606
Louisiana,22,42927,2936
Ohio,39,38476,2377
Michigan,26,64615,5898
South Dakota,46,5438,65
Arkansas,05,9426,154
Delaware,10,9942,398
Mississippi,28,17270,817
New Mexico,35,8940,396
North Dakota,38,2864,75
Wyoming,56,947,17
Alaska,02,588,8
Maine,23,2570,99
Alabama,01,20500,692
Idaho,16,3153,83
Montana,30,545,18
West Virginia,54,2144,84
