state,fips,cases,deaths
Washington,53,204484,3097
Illinois,17,834668,15076
California,06,1528177,20854
Arizona,04,398150,7250
Massachusetts,25,280436,11257
Wisconsin,55,461367,4272
Texas,48,1461943,24208
Nebraska,31,147727,1377
Utah,49,228146,1027
Oregon,41,91434,1147
Florida,12,1106388,19713
New York,36,759765,34983
Rhode Island,44,70818,1509
Georgia,13,512715,9738
New Hampshire,33,29460,590
North Carolina,37,424991,5791
New Jersey,34,392124,17662
Colorado,08,283571,3858
Maryland,24,228792,5064
Nevada,32,181922,2488
Tennessee,47,425954,5271
Hawaii,15,19029,267
Indiana,18,414961,6673
Kentucky,21,220898,2416
Minnesota,27,371027,4351
Oklahoma,40,229353,2007
Pennsylvania,42,475844,12298
South Carolina,45,245226,4673
District of Columbia,11,24357,709
Kansas,20,188610,2072
Missouri,29,355147,4704
Vermont,50,5541,93
Virginia,51,274438,4370
Connecticut,09,146761,5363
Iowa,19,253612,3193
Louisiana,22,264191,6767
Ohio,39,542209,7426
Michigan,26,459811,10961
South Dakota,46,89672,1210
Arkansas,05,181624,2875
Delaware,10,43818,807
Mississippi,28,175282,4124
New Mexico,35,116565,1889
North Dakota,38,87220,1136
Wyoming,56,38785,321
Alaska,02,39773,151
Maine,23,15206,250
Alabama,01,288775,4086
Idaho,16,119934,1169
Montana,30,71931,805
West Virginia,54,60637,938
