state,fips,cases,deaths
Washington,53,296519,4020
Illinois,17,1079307,20154
California,06,3071361,34390
Arizona,04,686028,11266
Massachusetts,25,476526,13749
Wisconsin,55,571268,5974
Texas,48,2160456,33176
Nebraska,31,183687,1914
Utah,49,326221,1507
Oregon,41,134468,1816
Florida,12,1589089,24435
New York,36,1268949,40933
Rhode Island,44,107066,2045
Georgia,13,804508,12179
New Hampshire,33,58709,938
North Carolina,37,684497,8196
New Jersey,34,635701,20512
Colorado,08,379999,5473
Maryland,24,330390,6650
Nevada,32,264223,3794
Tennessee,47,677425,8391
Hawaii,15,24483,321
Indiana,18,598494,9466
Kentucky,21,334347,3489
Minnesota,27,448336,6013
Oklahoma,40,358374,3037
Pennsylvania,42,783355,19467
South Carolina,45,394318,6259
District of Columbia,11,34259,861
Kansas,20,262727,3526
Missouri,29,471743,6672
Vermont,50,10321,163
Virginia,51,451076,5798
Connecticut,09,232219,6682
Iowa,19,307302,4332
Louisiana,22,372089,8324
Ohio,39,836055,10336
Michigan,26,586204,14724
South Dakota,46,105786,1667
Arkansas,05,273594,4386
Delaware,10,71311,1021
Mississippi,28,255125,5574
New Mexico,35,164954,2977
North Dakota,38,96093,1408
Wyoming,56,49922,550
Alaska,02,51914,221
Maine,23,34262,519
Alabama,01,426543,6126
Idaho,16,157069,1639
Montana,30,89952,1093
West Virginia,54,110820,1815
