state,fips,cases,deaths
Washington,53,27949,1234
Illinois,17,134866,6608
California,06,159131,5202
Arizona,04,39298,1228
Massachusetts,25,105885,7664
Wisconsin,55,25829,710
Texas,48,95973,2057
Nebraska,31,17031,236
Utah,49,15077,145
Oregon,41,6111,182
Florida,12,80101,2992
New York,36,389349,30683
Rhode Island,44,16164,865
Georgia,13,56302,2492
New Hampshire,33,5364,326
North Carolina,37,46105,1185
New Jersey,34,167426,12727
Colorado,08,29427,1617
Maryland,24,63004,2982
Nevada,32,11673,467
Tennessee,47,31623,487
Hawaii,15,728,17
Indiana,18,41780,2447
Kentucky,21,12899,530
Minnesota,27,30913,1344
Oklahoma,40,8645,363
Pennsylvania,42,84077,6337
South Carolina,45,19995,607
District of Columbia,11,9818,520
Kansas,20,11569,246
Missouri,29,16930,903
Vermont,50,1130,55
Virginia,51,55331,1570
Connecticut,09,45349,4210
Iowa,19,24263,670
Louisiana,22,47818,3042
Ohio,39,42010,2597
Michigan,26,66466,6039
South Dakota,46,5966,77
Arkansas,05,13191,188
Delaware,10,10403,424
Mississippi,28,20152,915
New Mexico,35,9933,447
North Dakota,38,3127,77
Wyoming,56,1089,18
Alaska,02,751,10
Maine,23,2819,101
Alabama,01,26912,785
Idaho,16,3543,89
Montana,30,614,19
West Virginia,54,2341,88
