state,fips,cases,deaths
Washington,53,80485,2043
Illinois,17,253649,8417
California,06,742689,13763
Arizona,04,205971,5219
Massachusetts,25,122791,9133
Wisconsin,55,86981,1177
Texas,48,666209,13781
Nebraska,31,35975,415
Utah,49,55052,424
Oregon,41,28191,487
Florida,12,648261,11870
New York,36,444751,32600
Rhode Island,44,22243,1055
Georgia,13,267238,5907
New Hampshire,33,7476,433
North Carolina,37,178212,2920
New Jersey,34,196173,15991
Colorado,08,59823,1980
Maryland,24,113378,3804
Nevada,32,72048,1394
Tennessee,47,162531,1845
Hawaii,15,9933,85
Indiana,18,102527,3368
Kentucky,21,56545,1036
Minnesota,27,81277,1912
Oklahoma,40,64220,853
Pennsylvania,42,144658,7855
South Carolina,45,125607,2907
District of Columbia,11,14315,611
Kansas,20,47409,485
Missouri,29,95795,1739
Vermont,50,1651,58
Virginia,51,127571,2684
Connecticut,09,53365,4468
Iowa,19,70537,1170
Louisiana,22,154073,5105
Ohio,39,131336,4276
Michigan,26,118388,6813
South Dakota,46,15300,173
Arkansas,05,66280,908
Delaware,10,18249,609
Mississippi,28,87130,2585
New Mexico,35,26144,807
North Dakota,38,13805,160
Wyoming,56,4032,42
Alaska,02,6637,39
Maine,23,4701,134
Alabama,01,132973,2276
Idaho,16,34153,387
Montana,30,8340,118
West Virginia,54,11575,247
